,Release_Date,Title,Production_Budget,Domestic_Gross,Worldwide_Gross
722,11/5/1999,The Insider,68000000,28965197,60265197
723,12/22/2017,Downsizing,68000000,24449754,45140352
724,3/2/2012,Doctor Seuss' The Lorax,67500000,214030500,350976753
725,10/10/2008,Body of Lies,67500000,39394666,118556530
726,6/22/2012,Abraham Lincoln: Vampire Hunter,67500000,37519139,137489730
727,9/20/1996,Last Man Standing,67000000,18115927,18115927
728,8/17/2007,The Last Legion,67000000,5932060,25357771
729,4/30/1999,Entrapment,66000000,87707396,211700000
730,6/19/1998,The X Files: Fight the Future,66000000,83898313,189176423
731,3/14/2014,Need for Speed,66000000,43568507,194169619
732,7/24/1998,Saving Private Ryan,65000000,216335085,485035085
733,12/15/2000,What Women Want,65000000,182805123,374105123
734,11/9/2012,Lincoln,65000000,182207973,273346281
735,3/15/2002,Ice Age,65000000,176387405,386116343
736,6/30/1995,Apollo 13,65000000,173772767,335802271
737,3/31/1999,The Matrix,65000000,171479930,463517383
738,12/25/2012,Les Miserables,65000000,148809770,442169052
739,11/1/2002,The Santa Clause 2,65000000,139225854,172825854
740,6/1/1990,Total Recall,65000000,119394839,261400000
741,12/18/1998,You've Got Mail,65000000,115821495,250800000
742,12/25/2014,Unbroken,65000000,115637895,163527824
743,6/5/2015,Spy!,65000000,110825712,233125712
744,11/5/2010,Due Date,65000000,100539043,211739043
745,7/25/2008,Step Brothers,65000000,100468793,128468793
746,12/15/1995,Jumanji,65000000,100458310,262758310
747,7/17/1998,The Mask of Zorro,65000000,93828745,233700000
748,8/4/2000,Space Cowboys,65000000,90454043,128874043
749,12/19/2014,Annie,65000000,85911262,139840525
750,5/28/1993,Cliffhanger,65000000,84049211,255000000
751,8/12/2016,Peteâs Dragon,65000000,76233151,137768975
752,2/9/1996,Broken Arrow,65000000,70645997,148345997
753,8/9/2006,World Trade Center,65000000,70278893,163295654
754,7/7/2000,The Kid,65000000,69688384,69688384
755,12/19/2003,Mona Lisa Smile,65000000,63803100,141205169
756,5/16/2012,The Dictator,65000000,59650222,180148897
757,7/13/2018,Hotel Transylvania 3: Summer Vacation,65000000,57597439,112373051
758,7/16/1999,Eyes Wide Shut,65000000,55691208,104267443
759,2/17/2012,This Means War,65000000,54760791,156974557
760,2/27/2015,Focus,65000000,53862963,159062963
761,12/8/2004,Blade: Trinity,65000000,52397389,131353165
762,11/21/2012,Red Dawn,65000000,44806783,48164150
763,12/22/2006,We Are Marshall,65000000,43545364,43545364
764,9/18/2015,Everest,65000000,43482270,221835496
765,9/14/2012,Resident Evil: Retribution,65000000,42345531,238940997
766,3/20/1998,Primary Colors,65000000,39017984,39017984
767,10/15/1999,Fight Club,65000000,37030102,100851705
768,8/22/2008,Death Race,65000000,36316032,72516819
769,10/11/1996,The Long Kiss Goodnight,65000000,33447612,33447612
770,12/8/2000,Proof of Life,65000000,32598931,62761005
771,11/11/2005,Zathura,65000000,28045540,58545540
772,11/26/2003,The Missing,65000000,26900336,38253433
773,1/14/2005,Elektra,65000000,24409722,56824633
774,10/23/2009,Astro Boy,65000000,19551067,41636243
775,1/24/2014,"I, Frankenstein",65000000,19075290,74575290
776,5/24/1991,Hudson Hawk,65000000,17218916,17218916
777,8/22/2014,Sin City: A Dame to Kill For,65000000,13757804,40650842
778,12/25/2016,Live by Night,65000000,10378555,21778555
779,10/27/2000,Lucky Numbers,65000000,10014234,10014234
780,9/23/2005,Oliver Twist,65000000,2070920,26670920
781,9/4/2015,Tian jiang xiong shi,65000000,74070,122519874
782,7/14/2006,Little Man,64000000,58636047,101636047
783,10/8/1999,Random Hearts,64000000,31054924,63200000
784,12/27/2006,Perfume: The Story of a Murderer,63700000,2223293,133603463
785,6/11/1993,Jurassic Park,63000000,395708305,1038812584
786,7/25/2002,Austin Powers in Goldmember,63000000,213117789,296338663
787,4/1/2011,Hop,63000000,108085305,188657593
788,6/24/1994,Wyatt Earp,63000000,25052000,25052000
789,8/3/1994,Clear and Present Danger,62000000,122012656,207500000
790,4/21/2000,U-571,62000000,77086030,127630030
791,11/17/1995,The American President,62000000,60022813,107822813
792,12/25/2015,The Hateful Eight,62000000,54117416,145443360
793,6/20/2008,The Love Guru,62000000,32235793,40159017
794,2/23/2001,3000 Miles to Graceland,62000000,15738632,18708848
795,10/3/2014,Gone Girl,61000000,167767189,368567189
796,3/30/2007,Blades of Glory,61000000,118594548,145594548
797,9/18/2015,Maze Runner: The Scorch Trials,61000000,81697192,310697192
798,8/2/2013,2 Guns,61000000,75612460,132493015
799,1/26/2018,Maze Runner: The Death Cure,61000000,58032443,265878841
800,2/19/2016,Mei Ren Yu,60720000,3229457,552198479
801,12/22/2004,Meet the Fockers,60000000,279167575,516567575
802,2/7/2014,The Lego Movie,60000000,257784718,457729388
803,3/9/2007,300,60000000,210614939,454161935
804,3/2/2007,Wild Hogs,60000000,168213584,253555383
805,12/25/2008,Marley & Me,60000000,143153751,247812011
806,12/10/1999,The Green Mile,60000000,136801374,290701374
807,11/4/2005,Chicken Little,60000000,135386665,310043823
808,6/5/1998,The Truman Show,60000000,125618201,264118201
809,9/9/2016,Sully,60000000,125070033,238552082
810,6/14/2002,The Bourne Identity,60000000,121468960,214357371
811,10/9/2009,Couples Retreat,60000000,109205660,172450423
812,11/17/1995,Goldeneye,60000000,106429941,356429941
813,5/30/2003,The Italian Job,60000000,106126012,176262839
814,5/9/2003,Daddy Day Care,60000000,104148781,164285587
815,6/18/1999,The General's Daughter,60000000,102705852,149705852
816,12/18/1998,The Prince of Egypt,60000000,101413188,218613188
817,8/6/2004,Collateral,60000000,100170152,217670152
818,7/4/2001,Cats & Dogs,60000000,93375151,200700000
819,12/20/2002,Two Weeks Notice,60000000,93354918,199043309
820,10/2/1998,Antz,60000000,90757863,152457863
821,4/19/2002,The Scorpion King,60000000,90580000,165890634
822,10/15/2010,Red,60000000,90380162,196439693
823,3/5/2004,Starsky & Hutch,60000000,88200225,170200225
824,6/27/1990,Days of Thunder,60000000,82670733,157670733
825,12/21/2005,Cheaper by the Dozen 2,60000000,82571173,135015330
826,8/13/2010,Eat Pray Love,60000000,80574010,206598789
827,12/21/2012,Jack Reacher,60000000,80070736,217370736
828,4/23/2004,Man on Fire,60000000,77906816,130968579
829,12/22/2000,The Family Man,60000000,75764085,124715863
830,9/9/2011,Contagion,60000000,75658097,137551594
831,12/22/1999,Any Given Sunday,60000000,75530832,100230832
832,5/15/1998,The Horse Whisperer,60000000,75383563,186883563
833,2/6/2009,Coraline,60000000,75286229,126037057
834,10/1/2004,Ladder 49,60000000,74541707,102332848
835,7/28/1999,Deep Blue Sea,60000000,73648228,165048228
836,10/28/2009,Michael Jackson's This Is It,60000000,72091016,252091016
837,1/17/2003,Kangaroo Jack,60000000,66723216,90723216
838,6/13/2008,The Happening,60000000,64506874,162778384
839,3/4/2016,London Has Fallen,60000000,62524260,193857962
840,4/7/2000,Rules of Engagement,60000000,61322858,71719931
841,3/10/2006,The Shaggy Dog,60000000,61123569,87123569
842,11/22/1996,Jingle All the Way,60000000,60592389,129832389
843,4/2/2004,Hellboy,60000000,59623958,99823958
844,10/21/2016,Jack Reacher: Never Go Back,60000000,58697076,160038407
845,5/25/2017,Baywatch,60000000,58060186,176533570
846,12/25/1998,A Civil Action,60000000,56709981,56709981
847,12/25/2015,Joy,60000000,56451232,101134059
848,8/17/2012,ParaNorman,60000000,56003051,108119662
849,11/14/1997,The Jackal,60000000,54956941,159356941
850,12/25/2003,Paycheck,60000000,53789313,98819789
851,3/1/1996,Up Close & Personal,60000000,51045801,100645801
852,12/19/2008,The Tale of Despereaux,60000000,50877145,90482317
853,9/26/2014,The Boxtrolls,60000000,50837305,111946251
854,8/4/2017,The Dark Tower,60000000,50701325,113019314
855,9/27/2002,The Tuxedo,60000000,50586000,104429625
856,1/17/2014,Jack Ryan: Shadow Recruit,60000000,50577412,131377412
857,7/14/1995,Under Siege 2: Dark Territory,60000000,50024083,104324083
858,3/24/2005,Miss Congeniality 2: Armed and Fabulous,60000000,48478006,101382396
859,11/26/1997,Alien: Resurrection,60000000,47795018,160700000
860,3/23/2007,Shooter,60000000,47003582,95538560
861,10/16/1998,Practical Magic,60000000,46850558,68336997
862,1/11/2013,Gangster Squad,60000000,46000903,104100903
863,4/7/2017,Smurfs: The Lost Village,60000000,45020282,197401048
864,6/19/2009,Year One,60000000,43337279,57604723
865,1/29/2010,Edge of Darkness,60000000,43313890,82812456
866,12/13/2002,Star Trek: Nemesis,60000000,43254409,67312826
867,2/19/2002,Reign of Fire,60000000,43061982,82150183
868,11/20/2009,Planet 51,60000000,42194060,108996113
869,3/20/2009,Duplicity,60000000,40572825,81079566
870,9/12/2008,Righteous Kill,60000000,40081410,78481410
871,12/11/2009,Invictus,60000000,37491364,124514011
872,4/17/2009,State of Play,60000000,37017955,88832210
873,2/12/1999,My Favorite Martian,60000000,36850101,36850101
874,4/21/2006,The Sentinel,60000000,36280697,78080697
875,9/21/2012,Trouble with the Curve,60000000,35763137,47818913
876,10/10/2003,Intolerable Cruelty,60000000,35327628,121327628
877,1/10/1997,The Relic,60000000,33956608,33956608
878,4/3/1998,Mercury Rising,60000000,32983332,32983332
879,9/15/2000,Almost Famous,60000000,32522352,47371191
880,12/6/2002,Analyze That,60000000,32122249,54994757
881,4/24/2009,The Soloist,60000000,31853584,38522450
882,8/21/2013,The Mortal Instruments: City of Bones,60000000,31165421,75965567
883,11/3/2000,The Legend of Bagger Vance,60000000,30695227,39235486
884,2/22/2002,Dragonfly,60000000,30063805,30063805
885,5/13/2011,Priest,60000000,29136626,84154026
886,6/16/2006,Garfield: A Tail of Two Kitties,60000000,28426747,147985373
887,4/29/2005,XXX: State of the Union,60000000,26873932,71073932
888,8/15/1997,Event Horizon,60000000,26673242,26673242
889,7/2/2003,Sinbad: Legend of the Seven Seas,60000000,26483452,80767884
890,7/8/2005,Dark Water,60000000,25473093,49473093
891,8/14/1998,The Avengers,60000000,23385416,48585416
892,9/15/2006,The Black Dahlia,60000000,22672813,49238525
893,3/26/1999,EDtv,60000000,22508689,35319689
894,12/25/2008,The Spirit,60000000,19806188,39006188
895,10/19/2001,The Last Castle,60000000,18208078,20541668
896,1/23/2009,Inkheart,60000000,17303424,66655938
897,1/14/2000,Supernova,60000000,14218868,14816494
898,9/22/2006,Flyboys,60000000,13090630,14816379
899,2/14/2014,Winter's Tale,60000000,12600231,22468620
900,10/9/1998,Holy Man,60000000,12069719,12069719
901,7/11/2008,Meet Dave,60000000,11803254,50648806
902,8/12/2005,The Great Raid,60000000,10166502,10597070
903,2/24/2017,Rock Dog,60000000,9420546,24222067
904,1/23/2015,Mortdecai,60000000,7696134,30396134
905,1/11/2008,In the Name of the King: A Dungeon Siege Tale,60000000,4775656,13233220
906,10/24/2003,Beyond Borders,60000000,4426297,11427090
907,2/5/2016,Xi You Ji zhi Sun Wu Kong San Da Bai Gu Jing,60000000,709982,194058503
908,12/11/2015,The Ridiculous 6,60000000,0,0
909,3/23/2018,Sherlock Gnomes,59000000,43242871,87502518
910,2/12/2016,Deadpool,58000000,363070709,801029249
911,12/25/2014,American Sniper,58000000,350126372,547326372
912,10/16/2015,Goosebumps,58000000,80069458,158905324
913,5/25/1988,Rambo III,58000000,53715611,188715611
914,12/15/1995,Sabrina,58000000,53458319,87100000
915,1/20/2012,Red Tails,58000000,49876377,50365498
916,9/16/2005,Just Like Heaven,58000000,48318130,100687083
917,6/7/2013,The Internship,58000000,44672764,93672764
918,4/28/2000,The Flintstones in Viva Rock Vegas,58000000,35231365,59431365
919,4/4/2008,Leatherheads,58000000,31373938,41348628
920,3/24/2017,Life,58000000,30234022,100996599
921,12/18/2009,Did You Hear About the Morgans?,58000000,29580087,80480566
922,12/12/2008,"Che, El Ar the Argentine",58000000,293708,30118557
923,5/30/2008,Sex and the City,57500000,152647258,415247258
924,9/10/2010,Resident Evil: Afterlife,57500000,60128566,295874190
925,6/15/2012,That's My Boy,57500000,36931089,58085235
926,10/17/1997,Devil's Advocate,57000000,61007424,153007424
927,2/17/2012,Ghost Rider: Spirit of Vengeance,57000000,51774002,149217355
928,5/31/1996,Dragonheart,57000000,51364680,104364680
929,11/12/2004,After the Sunset,57000000,28328132,38329114
930,8/17/2001,Captain Corelli's Mandolin,57000000,25528495,62097495
931,12/25/2014,Into the Woods,56200000,128002372,213116401
932,4/11/2003,Anger Management,56000000,135560942,195660942
933,3/4/2005,The Pacifier,56000000,113006880,198006880
934,4/2/2004,Walking Tall,56000000,46213824,47313824
935,1/22/2016,Zhuo yao ji,56000000,32766,386152042
936,7/6/1994,Forrest Gump,55000000,330151138,679850637
937,12/14/2007,Alvin and the Chipmunks,55000000,217326974,362605033
938,2/11/2005,Hitch,55000000,177784257,366784257
939,10/6/2000,Meet the Parents,55000000,166225040,330425040
940,12/15/2006,The Pursuit of Happyness,55000000,162586036,307311093
941,6/10/1995,Pocahontas,55000000,141579773,347100000
942,12/15/1978,Superman,55000000,134218018,300200000
943,6/28/1996,The Nutty Professor,55000000,128814019,273814019
944,2/10/2017,Fifty Shades Darker,55000000,114434010,381081967
945,10/11/2013,Captain Phillips,55000000,107136417,220648184
946,7/16/1997,George Of The Jungle,55000000,105263257,174463257
947,8/1/2003,American Wedding,55000000,104354205,126425115
948,11/10/2017,Murder on the Orient Express,55000000,102826543,345924923
949,9/26/2014,The Equalizer,55000000,101530738,192903624
950,2/9/2018,Fifty Shades Freed,55000000,100407760,370527704
951,5/26/1995,Casper,55000000,100328194,282300000
952,4/9/2010,Date Night,55000000,98711404,152269033
953,12/13/2002,Maid in Manhattan,55000000,93932896,163838217
954,5/12/1995,Crimson Tide,55000000,91387195,159387195
955,9/23/2005,Flightplan,55000000,89706988,214392904
956,12/9/1994,Disclosure,55000000,83015089,212200000
957,4/10/1998,City of Angels,55000000,78750909,198750909
958,1/16/2015,Paddington,55000000,76223578,259541430
959,4/28/2006,R.V.,55000000,71724497,87473024
960,10/28/1994,Stargate,55000000,71565669,196565669
961,10/10/2003,Kill Bill: Volume 1,55000000,70098138,176469428
962,6/17/2011,Mr. Poppers's Penguins,55000000,68224452,189624452
963,8/13/1999,Bowfinger,55000000,66458769,98699769
964,4/16/2004,Kill Bill: Volume 2,55000000,66207920,153535982
965,12/22/1989,Tango & Cash,55000000,63408614,63408614
966,7/31/1992,Death Becomes Her,55000000,58422650,149022650
967,5/26/2000,Shanghai Noon,55000000,56932305,71189835
968,3/15/1996,Executive Decision,55000000,56679192,122079192
969,11/1/2013,Free Birds,55000000,55750480,110387072
970,5/22/1992,Alien 3,55000000,54927174,158500000
971,4/18/2008,The Forbidden Kingdom,55000000,52075270,129075270
972,12/22/2004,The Phantom of the Opera,55000000,51225796,153770052
973,3/21/2014,Muppets Most Wanted,55000000,51178893,79312301
974,12/25/1996,Evita,55000000,50047179,151947179
975,8/19/2016,Kubo and the Two Strings,55000000,48023088,77548564
976,9/25/1998,Ronin,55000000,41610884,70692101
977,11/24/2010,Burlesque,55000000,39440655,90552675
978,10/11/1996,The Ghost and the Darkness,55000000,38564422,38564422
979,10/24/2008,Changeling,55000000,35739802,113805580
980,7/27/2012,The Watch,55000000,34353000,67130045
981,3/14/2003,The Hunted,55000000,34234008,47213095
982,6/4/1999,Instinct,55000000,34105207,34105207
983,12/12/2003,Stuck On You,55000000,33832741,63537164
984,2/29/2008,Semi-Pro,55000000,33479698,43980363
985,2/23/2018,Annihilation,55000000,32732301,42872301
986,10/16/2015,Crimson Peak,55000000,31090320,75466595
987,4/27/2012,The Pirates! Band of Misfits,55000000,31051126,136143605
988,12/2/2005,Aeon Flux,55000000,25857987,53913573
989,8/2/1996,Chain Reaction,55000000,21226204,60209334
990,8/16/1996,The Fan,55000000,18582965,18582965
991,10/12/2007,Elizabeth: The Golden Age,55000000,16285240,74870866
992,6/12/2009,Imagine That,55000000,16222392,16222392
993,2/21/2003,Gods and Generals,55000000,12882934,12923936
994,1/10/1997,Turbulence,55000000,11532774,11532774
995,2/1/2013,Bullet to the Head,55000000,9489829,22597969
996,9/22/2006,All the King's Men,55000000,7221458,9521458
997,7/30/2004,Thunderbirds,55000000,6768055,28231444
998,11/26/2004,Un long dimanche de fianÃ§ailles,55000000,6167817,69759296
999,5/4/2007,Lucky You,55000000,5755286,6521829
