,Release_Date,Title,Production_Budget,Domestic_Gross,Worldwide_Gross
134,2/14/2013,Beautiful Creatures,50000000,19452138,60282876
135,9/30/2005,Into the Blue,50000000,18782227,41982227
136,9/14/2007,Eastern Promises,50000000,17181265,56077088
137,7/1/1994,Baby's Day Out,50000000,16581575,16581575
138,11/12/1999,The Messenger: The Story of Joan of Arc,50000000,14271297,14271297
139,11/3/1995,Fair Game,50000000,11497497,26097497
140,2/25/2011,Drive Angry,50000000,10721033,41042583
141,11/7/1997,Mad City,50000000,10561038,10561038
142,10/13/1995,The Scarlet Letter,50000000,10359006,10359006
143,10/14/2005,Domino,50000000,10169202,22969202
144,10/13/1995,Jade,50000000,9812870,9812870
145,2/27/2009,Street Fighter: The Legend of Chun-Li,50000000,8742261,11942261
146,3/29/2002,Death to Smoochy,50000000,8355815,8374062
147,2/16/2018,Early Man,50000000,8267544,44145911
148,11/13/2009,The Boat That Rocked,50000000,8017467,37472651
149,1/30/2004,The Big Bounce,50000000,6471394,6626115
150,3/3/2000,What Planet Are You From?,50000000,6291602,6291602
151,4/17/2015,Child 44,50000000,1224330,3434330
152,1/23/2009,Outlander,50000000,166003,1250617
153,3/15/2013,Upside Down,50000000,102118,26387039
154,10/2/2015,Shanghai,50000000,46425,15505922
155,12/31/2020,Hannibal the Conqueror,50000000,0,0
156,11/2/2001,The One,49000000,43905746,72689126
157,3/6/2015,Chappie,49000000,31569268,105002056
158,7/11/1990,The Adventures of Ford Fairlane,49000000,20423389,20423389
159,11/16/2012,Anna Karenina,49000000,12816367,71004627
160,5/24/1989,Indiana Jones and the Last Crusade,48000000,197171806,474171806
161,10/18/2002,The Ring,48000000,129094024,248218486
162,12/27/2000,Traffic,48000000,124107476,208300000
163,3/29/2002,Panic Room,48000000,95308367,196308367
164,1/9/2015,Taken 3,48000000,89256424,327656424
165,8/6/1999,The Thomas Crown Affair,48000000,69304264,124304264
166,11/5/1999,The Bone Collector,48000000,66488090,151463090
167,10/1/1999,Three Kings,48000000,60652036,107752036
168,1/22/2010,Tooth Fairy,48000000,60022256,112610386
169,8/17/2001,Rat Race,48000000,56607223,86607223
170,9/7/2007,3:10 to Yuma,48000000,53606916,71171825
171,8/13/2001,K-PAX,48000000,50315140,50315140
172,12/25/2001,Kate and Leopold,48000000,47095453,70937778
173,10/20/2000,Bedazzled,48000000,37879996,90376224
174,6/26/1998,Out of Sight,48000000,37562568,77562568
175,12/14/1984,The Cotton Club,48000000,25928721,25928721
176,1/25/2008,Rambo,47500000,42754105,112214531
177,7/13/2016,The Infiltrator,47500000,15436808,18693373
178,6/15/1990,Dick Tracy,47000000,103738726,162738726
179,11/11/2016,Arrival,47000000,100546139,203162211
180,6/14/1996,The Cable Guy,47000000,60240295,102825796
181,4/22/2009,Earth,47000000,32011576,116773317
182,10/19/2001,Riding in Cars with Boys,47000000,29781453,29781453
183,1/5/2007,Happily N'Ever After,47000000,15849032,37923818
184,11/27/2002,Solaris,47000000,14970038,14970038
185,6/18/2010,Jonah Hex,47000000,10547117,11022696
186,2/23/1996,Mary Reilly,47000000,5707094,12900000
187,12/23/2016,Silence,46500000,7100177,23666292
188,6/20/1997,My Best Friend's Wedding,46000000,126813153,298923419
189,7/20/2001,America's Sweethearts,46000000,93607673,160648493
190,11/22/1996,Star Trek: First Contact,46000000,92027888,150000000
191,5/24/2002,Insomnia,46000000,67263182,113622499
192,9/20/2013,Prisoners,46000000,61002302,113402302
193,7/12/1996,Courage Under Fire,46000000,59003384,100833145
194,9/17/1982,Inchon,46000000,4408636,4408636
195,12/31/2010,Arthur and the War of Two Worlds,45500000,347136,36180824
196,3/21/1997,Liar Liar,45000000,181410615,302710615
197,11/20/1998,A Bug's Life,45000000,162798565,363095319
198,10/5/2012,Taken 2,45000000,139854287,377807404
199,5/27/1994,The Flintstones,45000000,130531208,358500000
200,10/24/2003,Scary Movie 3,45000000,110000082,155200000
201,12/22/2000,Miss Congeniality,45000000,106807667,213420951
202,12/22/2017,Pitch Perfect 3,45000000,104897530,185736412
203,7/11/2008,Journey to the Center of the Earth,45000000,101704370,243180937
204,12/17/1993,The Pelican Brief,45000000,100768056,187995859
205,8/11/2004,The Princess Diaries 2: Royal Engagement,45000000,95149435,122071435
206,12/25/2007,The Bucket List,45000000,93466502,174807445
207,7/20/1994,The Client,45000000,92115211,117615211
208,11/23/2011,The Muppets,45000000,88625922,160971922
209,6/5/1992,Patriot Games,45000000,83287363,178100000
210,5/13/2005,Monster-in-Law,45000000,82931301,155931301
211,10/5/2001,Training Day,45000000,76261036,104505362
212,10/7/2016,The Girl on the Train,45000000,75395035,170327930
213,12/24/1999,Galaxy Quest,45000000,71423726,90523726
214,7/4/2001,Scary Movie 2,45000000,71277420,141189101
215,8/21/1998,Blade,45000000,70141876,131237688
216,1/14/2005,Coach Carter,45000000,67264877,76665507
217,3/19/2010,The Bounty Hunter,45000000,67061228,135808837
218,4/12/2002,Changing Lanes,45000000,66790248,66790248
219,4/11/1997,Anaconda,45000000,65598907,136998907
220,1/20/2006,Underworld: Evolution,45000000,62318875,113417762
221,8/4/2000,Coyote Ugly,45000000,60786269,113916474
222,11/7/2003,Love Actually,45000000,59472278,248774244
223,8/9/1996,Jack,45000000,58617334,58617334
224,10/7/1994,The Specialist,45000000,57362581,57362581
225,12/9/2016,Office Christmas Party,45000000,54767494,91342494
226,8/16/1996,Tin Cup,45000000,53854588,75854588
227,11/23/2005,"Yours, Mine and Ours",45000000,53359917,72359917
228,5/13/2005,Kicking and Screaming,45000000,52842724,55842724
229,4/29/2005,The Hitchhiker's Guide to the Galaxy,45000000,51019112,102746214
230,9/21/2007,Resident Evil: Extinction,45000000,50648679,146162920
231,12/25/2004,Fat Albert,45000000,48114556,48563556
232,7/6/2012,Savages,45000000,47323100,82513490
233,9/30/1994,The River Wild,45000000,46815000,94215000
234,5/23/2014,Blended,45000000,46290741,127990741
235,6/16/2017,All Eyez on Me,45000000,44922302,54876855
236,1/13/2006,Last Holiday,45000000,38399961,43343247
237,3/3/2006,16 Blocks,45000000,36895141,65595141
238,7/14/1995,The Indian in the Cupboard,45000000,35627222,35627222
239,9/10/2004,Cellular,45000000,32003620,61475984
240,7/28/2006,The Ant Bully,45000000,28142535,49610898
241,7/18/2003,Johnny English,45000000,28013509,163126676
242,12/14/1984,Dune,45000000,27447471,27447471
243,7/31/2009,Aliens in the Attic,45000000,25200412,59551283
244,9/14/2007,Across the Universe,45000000,24343673,29367143
245,12/26/2008,Revolutionary Road,45000000,22951340,79604820
246,8/29/2008,Babylon A.D.,45000000,22532572,70216497
247,11/4/1994,Frankenstein,45000000,22006296,112006296
248,10/4/1996,The Glimmer Man,45000000,20404841,36404841
249,7/17/1996,Multiplicity,45000000,20133326,20133326
250,1/19/2001,The Pledge,45000000,19719930,29406132
251,12/16/2005,The Producers: The Movie Musical,45000000,19398532,32952995
252,6/7/1996,The Phantom,45000000,17220599,17220599
253,7/1/2005,Rebound,45000000,16809014,17492014
254,2/19/2010,The Ghost Writer,45000000,15541549,65532491
255,12/22/2000,All the Pretty Horses,45000000,15527125,18120267
256,9/5/2008,Bangkok Dangerous,45000000,15298133,46598133
257,12/20/1995,Nixon,45000000,13668249,34668249
258,9/21/2012,Dredd,45000000,13414714,41467606
259,10/28/2011,The Rum Diary,45000000,13109815,21544732
260,1/30/1998,Deep Rising,45000000,11203026,11203026
261,10/21/2011,Johnny English Reborn,45000000,8406711,164640401
262,9/26/2008,Miracle at St. Anna,45000000,7916887,9676497
263,4/5/2002,Big Trouble,45000000,7262288,8488871
264,12/21/2006,Man cheng jin dai huang jin jia,45000000,6566773,76904429
265,11/16/2007,Love in the Time of Cholera,45000000,4617608,31077418
266,12/25/2002,Pinocchio,45000000,3681811,31681811
267,1/31/1997,Shadow Conspiracy,45000000,2154540,2154540
268,12/31/2012,Foodfight!,45000000,0,73706
269,10/12/2012,Argo,44500000,136025503,227140757
270,8/6/1993,The Fugitive,44000000,183875760,353715317
271,5/22/1985,Rambo: First Blood Part II,44000000,150415432,300400000
272,10/18/1996,Sleepers,44000000,53300852,165600852
273,7/30/2010,Charlie St. Cloud,44000000,31206263,48478084
274,2/2/1996,The Juror,44000000,22730924,22730924
275,2/6/2014,The Interview,44000000,6105175,12342632
276,11/19/1980,Heaven's Gate,44000000,3484331,3484523
277,6/28/2013,The Heat,43000000,159581587,229727774
278,12/19/2000,Finding Forrester,43000000,51768623,80013623
279,4/14/2000,28 Days,43000000,37035515,62063972
280,5/13/2005,Danny the Dog,43000000,24537621,49037621
281,4/12/2002,The Sweetest Thing,43000000,24430272,63078756
282,1/6/2017,A Monster Calls,43000000,3740823,46422066
283,1/28/2011,The Mechanic,42500000,29121498,76347393
284,6/30/1993,The Firm,42000000,158340892,270340892
285,3/16/2012,21 Jump Street,42000000,138447667,202812429
286,5/28/1999,Notting Hill,42000000,116089678,363728226
287,6/21/2000,Chicken Run,42000000,106793915,227793915
288,1/16/2004,Along Came Polly,42000000,88073507,173044410
289,7/1/1992,Boomerang,42000000,70052444,131052444
290,7/10/2009,BrÃ¼no,42000000,60054530,138708527
291,6/12/1963,Cleopatra,42000000,57000000,71000000
292,5/12/2017,Snatched,42000000,45852178,57852177
293,10/12/2012,Here Comes the Boom,42000000,45290318,73239258
294,4/5/2002,High Crimes,42000000,41543207,63781100
295,11/15/1996,The Mirror Has Two Faces,42000000,41267469,41267469
296,3/11/2011,Red Riding Hood,42000000,37662162,91678442
297,1/25/2002,The Mothman Prophecies,42000000,35228696,56438555
298,7/14/1989,Licence to Kill,42000000,34667015,156167015
299,1/27/2012,One for the Money,42000000,26414527,36197221
300,3/9/2001,15 Minutes,42000000,24375436,56331864
301,9/16/2005,Lord of War,42000000,24149632,60437727
302,5/28/1993,Super Mario Bros.,42000000,20844907,20844907
303,10/2/1992,Hero,42000000,19487173,66787173
304,1/27/2012,Man on a Ledge,42000000,18620000,45688337
305,12/3/2010,The Warrior's Way,42000000,5666340,8514325
306,4/18/1997,McHale's Navy,42000000,4408420,4408420
307,5/28/2010,Micmacs,42000000,1259693,11756922
308,12/31/2006,Les BronzÃ©s 3: amis pour la vie,42000000,0,83833602
309,12/31/2015,Pourquoi j'ai pas mangÃ© mon pÃ¨re,42000000,0,182156
310,11/8/2002,8 Mile,41000000,116724075,245768384
311,5/11/2001,A Knightâs Tale,41000000,56083966,100622586
312,8/22/2003,The Medallion,41000000,22108977,22108977
313,10/14/2011,The Big Year,41000000,7204138,7684524
314,8/6/1999,The Sixth Sense,40000000,293506292,672806292
315,7/15/2005,Wedding Crashers,40000000,209218368,283218368
316,6/11/2010,The Karate Kid,40000000,176591618,351774938
317,2/13/2015,Fifty Shades of Grey,40000000,166167230,570998101
318,6/19/2009,The Proposal,40000000,163958031,314709717
319,12/13/2013,American Hustle,40000000,150117807,257878294
320,12/25/2003,Cheaper by the Dozen,40000000,138614544,190212113
321,7/25/2014,Lucy,40000000,126573960,457507776
322,12/25/2013,Lone Survivor,40000000,125095601,149804632
323,11/22/1989,Back to the Future Part II,40000000,118450002,332000000
324,9/24/1999,Double Jeopardy,40000000,116735231,177835231
325,7/25/2003,Spy Kids 3-D: Game Over,40000000,111760631,167851995
326,7/24/1996,A Time to Kill,40000000,108766007,152266007
327,7/1/1992,A League of Their Own,40000000,107533925,132440066
328,6/10/2016,The Conjuring 2: The Enfield Poltergeist,40000000,102470008,311270008
329,10/1/2010,The Social Network,40000000,96962694,224922135
330,4/12/2013,42,40000000,95020213,97470701
331,8/7/2009,Julie & Julia,40000000,94125426,126646119
332,2/6/2009,He's Just Not That Into You,40000000,93953653,181053657
333,2/10/2017,John Wick: Chapter Two,40000000,92029184,171529184
334,1/15/2016,Ride Along 2,40000000,90862685,124827316
335,4/14/2006,Scary Movie 4,40000000,90710620,178710620
336,3/27/2015,Get Hard,40000000,90411453,106511453
337,2/4/2000,Scream 3,40000000,89138076,161838076
338,5/24/1990,Back to the Future Part III,40000000,88055283,244088654
339,10/14/2016,The Accountant,40000000,86260045,153055291
340,11/14/2014,Dumb and Dumber To,40000000,86208010,156553592
341,4/25/2014,The Other Woman,40000000,83911193,195111193
342,11/13/1992,Bram Stoker's Dracula,40000000,82522790,215862692
343,2/17/2006,Eight Below,40000000,81612565,120455994
344,12/24/1999,The Talented Mr. Ripley,40000000,81292135,128792135
345,9/25/2015,The Intern,40000000,75764672,197232734
346,9/25/1992,The Last of the Mohicans,40000000,75505856,75505856
347,10/29/2004,Ray,40000000,75305995,124823094
348,4/1/2005,Sin City,40000000,74103820,158527918
349,10/16/2015,Bridge of Spies,40000000,72313754,162610473
350,2/22/2008,Vantage Point,40000000,72266306,150886329
351,3/20/2009,"I Love You, Man",40000000,72013010,92302502
352,11/9/2001,Shallow Hal,40000000,70836296,70836296
353,12/20/1991,JFK,40000000,70405498,205400000
354,1/27/2006,Big Momma's House 2,40000000,70165972,137047376
355,11/4/2016,Hacksaw Ridge,40000000,67209615,164770420
356,3/2/2001,The Mexican,40000000,66808615,145238250
357,8/28/2009,The Final Destination,40000000,66477700,187384627
358,4/17/2009,17 Again,40000000,64167069,139474906
359,2/18/2011,Unknown,40000000,63686397,136123083
360,6/4/2010,Get Him to the Greek,40000000,61153526,91455875
361,11/21/2003,Gothika,40000000,59588068,141484812
362,11/30/2001,Behind Enemy Lines,40000000,58855732,58855732
363,3/18/2011,The Lincoln Lawyer,40000000,58009200,87145086
364,10/15/2004,Shall We Dance?,40000000,57887882,118097882
365,8/25/2006,Invincible,40000000,57806952,58501127
366,2/15/2013,Escape From Planet Earth,40000000,57012977,74156610
367,7/10/1998,Small Soldiers,40000000,55143823,71743823
368,7/31/1997,Spawn,40000000,54979992,87949859
369,11/26/2014,Horrible Bosses 2,40000000,54445357,105945357
370,1/25/2002,The Count of Monte Cristo,40000000,54228104,75389090
371,10/20/2006,The Prestige,40000000,53089891,104407366
372,6/16/2006,The Lake House,40000000,52330111,114830111
373,7/9/2010,Predators,40000000,52000688,127234389
374,8/15/2012,The Odd Life of Timothy Green,40000000,51853450,55249159
375,7/31/1987,The Living Daylights,40000000,51185000,191200000
376,12/8/2006,Apocalypto,40000000,50866635,121032272
377,2/14/2007,Music and Lyrics,40000000,50572589,146196885
378,6/18/1986,Legal Eagles,40000000,49851591,49851591
379,3/12/2004,Secret Window,40000000,47958031,92111551
380,8/12/2005,The Skeleton Key,40000000,47907715,92256918
381,6/20/2014,Jersey Boys,40000000,47047013,65282732
382,5/2/2008,Made of Honor,40000000,46012734,106548738
383,11/21/1997,The Rainmaker,40000000,45916769,45916769
384,2/7/1992,Medicine Man,40000000,44948240,44948240
385,12/12/1997,Amistad,40000000,44212592,58250151
386,5/30/2014,A Million Ways to Die in The West,40000000,42720965,86778557
387,8/12/2011,Final Destination 5,40000000,42587643,155011165
388,4/8/2005,Fever Pitch,40000000,42071069,50071069
389,12/25/2007,Aliens vs. Predator - Requiem,40000000,41797066,128884494
390,12/25/2007,The Water Horse: Legend of the Deep,40000000,40412817,103429755
391,7/18/2014,Sex Tape,40000000,38543473,126069509
392,4/15/2011,Scream 4,40000000,38180928,95989590
393,12/21/1994,Ri¢hie Ri¢h,40000000,38087756,38087756
394,8/11/2000,Autumn in New York,40000000,37752931,90717684
395,3/18/2011,Paul,40000000,37412945,101162106
396,12/19/2012,The Guilt Trip,40000000,37134215,41294674
397,8/26/2011,Colombiana,40000000,36665854,72295262
398,2/26/1999,8MM,40000000,36443442,96398826
399,2/18/2000,Hanging Up,40000000,36037909,51867723
400,3/1/1991,The Doors,40000000,34416893,34416893
401,8/20/1999,Mickey Blue Eyes,40000000,33864342,53864342
402,10/20/2000,Pay it Forward,40000000,33508922,55696705
403,4/8/2011,Arthur,40000000,33035397,47787943
404,3/21/2008,Drillbit Taylor,40000000,32862104,49686263
405,12/21/2016,Patriots Day,40000000,31886361,52461361
406,12/25/2011,Extremely Loud and Incredibly Close,40000000,31847881,55247881
407,7/1/1994,The Shadow,40000000,31835600,31835600
408,11/10/2010,Morning Glory,40000000,31011732,59795070
409,11/9/2005,Get Rich or Die Tryin',40000000,30981850,46666955
410,8/25/2000,The Art of War,40000000,30199105,30199105
411,12/25/2013,Grudge Match,40000000,29807260,69807260
412,8/11/2000,Bless the Child,40000000,29374178,40435694
413,11/23/2005,Rent,40000000,29077547,31670620
414,4/2/1999,The Out-of-Towners,40000000,28544120,28544120
415,8/11/2017,The Nut Job 2: Nutty by Nature,40000000,28370522,57480438
416,8/23/1996,The Island of Dr. Moreau,40000000,27682712,27682712
417,9/7/2001,The Musketeer,40000000,27053815,27053815
418,1/27/2017,Resident Evil: The Final Chapter,40000000,26844692,312796515
419,2/29/2008,The Other Boleyn Girl,40000000,26814957,78269970
420,6/30/2017,The House,40000000,25584504,31192743
421,2/16/2001,Sweet November,40000000,25288103,65754228
422,4/5/2007,The Reaping,40000000,25126214,62226214
423,1/7/2011,Season of the Witch,40000000,24827228,91126600
424,6/3/1994,Renaissance Man,40000000,24172899,24172899
425,5/15/1998,Quest for Camelot,40000000,22772500,38172500
426,9/6/2002,City by the Sea,40000000,22433915,22433915
427,1/15/1999,At First Sight,40000000,22365133,22365133
428,1/16/2004,Torque,40000000,21176322,46176322
429,11/13/2009,Fantastic Mr. Fox,40000000,21002919,47085064
430,9/22/1995,Showgirls,40000000,20350754,37750754
431,2/16/1996,City Hall,40000000,20278055,20278055
432,2/3/2012,Big Miracle,40000000,20157300,25268680
433,12/21/2012,The Impossible,40000000,19019882,169590606
434,3/9/2012,A Thousand Words,40000000,18450127,20790486
435,10/20/2006,Marie Antoinette,40000000,15962471,60862471
436,10/6/2000,Get Carter,40000000,14967182,19417182
437,4/21/1995,Kiss of Death,40000000,14942422,14942422
438,4/26/2002,"Life, or Something Like It",40000000,14448589,14448589
439,5/15/1987,Ishtar,40000000,14375181,14375181
440,2/28/1992,Memoirs of an Invisible Man,40000000,14358033,14358033
441,10/23/2009,Amelia,40000000,14279575,19756077
442,10/23/2009,Cirque du Freak: The Vampire's Assistant,40000000,14046595,39753957
443,5/7/2004,New York Minute,40000000,14018364,21215882
444,3/12/1999,The Deep End of the Ocean,40000000,13508635,13508635
445,11/5/2004,Alfie,40000000,13395939,35195939
446,8/30/2002,FearDotCom,40000000,13208023,13208023
447,11/7/2008,Soul Men,40000000,12082391,12345883
448,3/20/2015,The Gunman,40000000,10664749,13853999
449,8/20/1999,Universal Soldier II: The Return,40000000,10447421,10717421
450,9/25/2009,Pandorum,40000000,10330853,17033431
451,9/26/2003,Duplex,40000000,9652000,10070651
452,8/16/2013,Paranoia,40000000,7388654,16340767
453,8/1/1980,Raise the Titanic,40000000,7000000,7000000
454,7/10/2015,Baahubali: The Beginning,40000000,6738000,26736665
455,3/9/2018,The Hurricane Heist,40000000,6115824,15962212
456,1/4/2002,Impostor,40000000,6114237,7974607
457,11/25/2015,Victor Frankenstein,40000000,5775076,33175076
458,11/27/2002,Extreme Ops,40000000,4835968,12624471
459,4/6/2001,Just Visiting,40000000,4777007,16172200
460,6/27/2014,Snowpiercer,40000000,4563029,88069880
461,7/20/2007,Sunshine,40000000,3688560,32030610
462,3/11/1994,The Hudsucker Proxy,40000000,2816518,14938149
463,11/11/2016,Billy Lynnâs Long Halftime Walk,40000000,1738477,25863458
464,7/1/1986,Pirates,40000000,1641825,6341825
465,12/12/2008,Delgo,40000000,915840,915840
466,9/7/2007,The Hunting Party,40000000,876671,7729552
467,10/13/2006,Alex Rider: Operation Stormbreaker,40000000,659210,20722450
468,11/20/2009,Red Cliff,40000000,627047,119627047
469,9/24/2004,The Last Shot,40000000,463730,463730
470,4/2/2010,The Warlords,40000000,129078,38899792
471,3/16/2007,Nomad,40000000,79123,79123
472,4/16/2013,Un monstre Ã Paris,40000000,0,27000381
473,11/11/2016,USS Indianapolis: Men of Courage,40000000,0,1641255
474,12/31/2014,Dragon Nest Warriors' Dawn,40000000,0,240111
