,Genre,Language,Nudity,Rating,Sex,Title,Violence
1969,Science Fiction,Heavy,Medium,PG-13,Light,Total Recall (2012),Heavy
1970,Musical,Medium,None,PG-13,Light,Sparkle,Medium
1971,Drama,Medium,Light,PG,Light,Atlas Shrugged Part Ii,Light
1972,Comedy,Light,Light,PG,None,Diary Of A Wimpy Kid: Dog Days,Light
1973,Horror,Medium,Light,PG-13,Light,The Apparition,Medium
1974,Drama,Heavy,Light,PG-13,Light,Bernie,Light
1975,Thriller,Medium,Medium,R,Medium,Headhunters,Heavy
1976,Horror,Heavy,Heavy,R,Heavy,Piranha 3Dd,Heavy
1977,Comedy,Medium,None,,Medium,Hysteria,Light
1978,Documentary,None,None,G,None,To The Artic 3D,Light
1979,Science Fiction,Heavy,Light,PG-13,Light,Lockout,Heavy
1980,Drama,Heavy,None,PG-13,Light,Touchback,Light
1981,Documentary,Medium,Light,PG-13,Light,Comic-Con Episode Iv:  A Fan’S Hope,Light
1982,Comedy,Light,Light,,None,We Have A Pope,Light
1983,Drama,Light,None,PG-13,None,Monsieur Lazhar,Light
1984,Science Fiction,Heavy,Light,R,Light,Prometheus,Heavy
1985,Musical,Heavy,Medium,PG-13,Medium,Rock Of Ages,Light
1986,Thriller,Heavy,Light,R,None,Safe (2012),Heavy
1987,Comedy,Heavy,Heavy,R,Medium,The Five-Year Engagement,Light
1988,Drama,Medium,Light,PG-13,Medium,The Lucky One,Medium
1989,Science-fiction,Light,None,PG,None,Star Wars,Medium
1990,Drama,Heavy,None,R,Light,Albino Alligator,Heavy
1991,Horror,Heavy,Light,R,None,The Relic,Heavy
1992,Comedy,Light,Light,PG-13,Light,Beverly Hills Ninja,Medium
1993,Action-adventure,Heavy,None,R,Light,Turbulence,Heavy
1994,Drama,Medium,Medium,PG-13,Light,Of Love And War,Medium
1995,Thriller,Heavy,Light,R,Light,Metro,Heavy
1996,Drama,Heavy,Light,PG,None,The Whole Wide World,None
1997,Action-Adventure,None,Light,PG-13,Light,First Strike,Heavy
1998,Drama,Light,Light,Unrated by MPAA,Light,Walkabout,Heavy
1999,Drama,Heavy,Medium,R,Light,Touch,Medium
2000,Drama,Heavy,Medium,R,Medium,Les Voleurs (Thieves),Medium
2001,Action,Heavy,None,Not yet rated by MPAA,Light,Dusting Cliff 7,Medium
2002,Comedy,Medium,None,PG-13,None,I’M Not Rappaport,Light
2003,Drama,Heavy,None,Not rated by MPAA,Light,Mina Tannenbaum,Medium
2004,Drama,Heavy,Light,R,None,Some Mother’S Son,Medium
2005,Documentary,Heavy,None,Not rated by the MPAA,None,Dadetown,Light
2006,Music Documentary,Heavy,Light,Unrated by MPAA,Light,A Message To Love,Light
2007,Drama,Light,Medium,R,Light,The Garden Of The Finzi-Continis,None
2008,Horror,Heavy,Light,R,Medium,Scream,Heavy
2009,Science Fiction,Light,Light,PG,Light,Michael,Light
2010,Animated Comedy,Heavy,Light,PG-13,Medium,Beavis And Butthead Do America,Medium
2011,Dramatic Comedy,Medium,Medium,PG-13,Heavy,The Evening Star,None
2012,Comedy,Heavy,Medium,R,Medium,Citizen Ruth,Light
2013,Drama,Heavy,Light,R,Medium,Eva Peron:  The True Story,Light
2014,Musical,Medium,Light,PG,Light,Everyone Says I Love You,None
2015,Drama,None,Light,PG-13,Medium,William Shakespeare’S Hamlet,Medium
2016,Musical,Light,None,PG-13,Light,Evita,Medium
2017,Drama,Light,None,PG-13,None,Marvin’S Room,Light
2018,Drama,None,None,TV-G,None,Ice Dreams,Light
2019,Animated,None,None,G,None,All Dogs Go To Heaven,None
2020,Comedy,Light,Light,PG,None,Flubber,Light
2021,Musical,None,None,Pre-Rating System,None,The Sound Of Music,None
2022,Drama,Medium,None,PG-13,None,Fair Game,Light
2023,Drama,None,None,TV-G,None,Anne Of Green Gables (1934),None
2024,Drama,None,None,TV PG,None,The Magnificent Ambersons,None
2025,Family,None,None,G,None,Toy Story In 3D,Light
2026,,Light,None,G,None,Toy Story,Light
2027,Drama,Medium,Light,PG-13,Light,Everybody’S Fine,Light
2028,Documentary,None,None,G,None,Earth,Light
2029,Comedy,None,None,PG-13,None,Happy Together,None
2030,Documentary,Medium,None,Not Rated,Light,Border,Light
2031,Police Thriller,Medium,Light,PG-13,Light,Deja Vu,Medium
2032,Comedy,Heavy,None,PG-13,Medium,Man Of The Year,Light
2033,Action,Light,None,PG-13,Light,The Guardian,Medium
2034,Western,Heavy,Heavy,R,Medium,The Proposition,Heavy
2035,Thriller,Light,None,Not rated,Light,Touch Of Evil,Medium
2036,Sex farce,Heavy,None,R,None,Orgazmo,None
2037,Action,Heavy,Light,R,Light,Knock Off,Heavy
2038,Comedy,Heavy,Medium,R,Medium,Clay Pigeons,Heavy
2039,Drama,Heavy,None,R,None,Rounders,None
2040,Thriller,Heavy,Light,R,Light,One Tough Cop,Medium
2041,Thriller,Medium,None,R,None,Ronin,Heavy
2042,Comedy,Heavy,None,PG-13,None,Rush Hour,Medium
2043,Drama,Light,None,PG,None,The Mighty,Light
2044,Comedy,Heavy,None,R,Medium,Dead Man On Campus,Light
2045,Drama,Heavy,Medium,R,Medium,54,None
2046,Historical romance,Light,Medium,R,Heavy,Firelight,None
2047,Drama,Heavy,None,PG-13,Medium,A Soldier’S Daughter Never Cries,Light
2048,Drama,Medium,None,PG,Light,Dancing At Lughnasa,None
2049,Drama,Heavy,None,PG-13,Medium,Without Limits,Light
2050,Musical comedy,Heavy,Light,R,Medium,Why Do Fools Fall In Love?,Medium
2051,Comedy spoof,Light,Light,PG-13,Light,Wrongfully Accused,Light
2052,Romantic Dance,Medium,Light,PG,Light,Dance With Me,None
2053,Drama,Medium,None,PG,None,Simon Birch,Light
2054,Thriller,Heavy,Light,R,Light,Blade,Heavy
2055,Comedy,Heavy,Heavy,R,Medium,Slums Of Beverly Hills,Light
2056,Drama,Heavy,Medium,R,Heavy,Permanent Midnight,None
2057,Comedy,Heavy,Medium,Unrated,Medium,Western,Light
2058,Domestic drama,Light,Medium,Unrated,Medium,Seventh Heaven,None
2059,Comedy,Medium,Medium,R,Heavy,How Stella Got Her Groove Back,None
2060,Thriller,Heavy,Light,R,Light,Snake Eyes,Heavy
2061,Drama,Light,Light,Not yet rated (may change Aug. 14),Medium,Behind The Lines (Regeneration),Medium
2062,Comedy,Heavy,None,PG-13,Light,"Next Stop, Wonderland",None
2063,Action,Light,Light,PG-13,None,The Avengers,Medium
2064,Comedy,Heavy,Heavy,R,Heavy,Baseketball,Heavy
2065,Homosexual Comedy,Heavy,Medium,R,Medium,Billy’S Hollywood Screen Kiss,None
2066,Comedy,Heavy,Medium,R,Heavy,Your Friends And Neighbors,None
2067,Drama,Medium,Heavy,R,Heavy,Lolita,Medium
2068,Drama,Medium,Heavy,R,Heavy,"First Love, Last Rites",Heavy
2069,Horror,Heavy,Light,R,Light,Disturbing Behavior,Heavy
2070,Horror,Heavy,None,R,Light,Halloween: H20,Heavy
2071,Drama,Light,Medium,PG-13,Light,Passion In The Desert,Medium
2072,Drama,Heavy,Medium,R,Medium,Return To Paradise,Medium
2073,Thriller,Heavy,None,R,None,The Negotiator,Medium
2074,Drama,Light,None,Not rated by MPAA,Light,Le Notti Di Cabiria- Nights Of Cabiria,Light
2075,Historical Fantasy,Light,None,PG-13,None,Ever After: A Cinderella Story,Light
2076,Comedy,Medium,None,PG,Light,The Parent Trap,Light
2077,Family,Light,None,PG,None,Air Bud: Golden Receiver,Light
2078,Drama,Light,Heavy,R,Medium,The Thief,Medium
2079,Comedy,None,Medium,PG-13,Light,Jane Austen’S Mafia,Heavy
2080,Thriller,Medium,None,R,None,Pi,Medium
2081,Drama,Light,Heavy,R,Medium,The Governess,None
2082,Drama,Light,Medium,PG-13,Medium,Polish Wedding,Light
2083,Drama,Heavy,None,R,Light,Carla’S Song,Medium
2084,Comedy,Heavy,Heavy,R,Heavy,There’S Something About Mary,Medium
2085,Drama,Heavy,None,Not rated by MPAA,None,Un Air De Famille “Family Resemblances”,Light
2086,Action,Light,Light,PG-13,Light,The Mask Of Zorro,Medium
2087,Children's Comedy,Light,None,PG,None,Madeline,Light
2088,Comedy-Drama,Medium,Medium,R,Heavy,Henry Fool,Medium
2089,Comedy,Medium,Light,PG-13,Medium,Dirty Work,Light
2090,Documentary,Heavy,None,Unrated by MPAA,Light,Kurt And Courtney,None
2091,Drama,Medium,Medium,R,Light,Marie Baie Des Anges,Light
2092,War movie & historical epic,Heavy,None,R,Light,Saving Private Ryan,Heavy
2093,Comedy,Medium,Medium,Not rated by MPAA,Light,Marius And Jeannette,None
2094,Historic Melodrama,Light,None,G,Light,Gone With The Wind,Light
2095,Drama,Heavy,Heavy,R,Heavy,Post Coitum,Light
2096,Drama,Light,Light,R,Medium,The Land Girls,Light
2097,Drama,None,Medium,R,Heavy,Cousin Bette,Light
2098,Comedy,Medium,None,R,Medium,Mr. Jealousy,Light
2099,Comedy,Heavy,None,R,None,Safe Men,Light
2100,Drama,Heavy,Light,R,None,Buffalo 66,Light
2101,Comedy,Medium,Light,PG-13,Light,Dr. Dolittle,Light
2102,Comedy,Light,None,PG-13,Light,Music From Another Room,Light
2103,Science fiction thriller,Medium,None,PG-13,None,The X-Files,Medium
2104,Science Fiction,Heavy,Light,PG-13,Light,Armageddon,Medium
2105,Drama,Heavy,None,PG,None,All The President’S Men,None
2106,Western,None,None,Not rated by MPAA,None,The Searchers,Medium
2107,Drama,Heavy,Heavy,R,Heavy,High Art,None
2108,Drama,Light,Light,R,Heavy,Wilde,None
2109,Comedy,Medium,Light,PG-13,Light,Almost Heroes,Light
2110,Drama,Heavy,None,Unrated by MPAA,None,Yellow,Light
2111,Comedy,Heavy,Medium,Unrated by MPAA,Medium,I Went Down,Medium
2112,Comedy,Heavy,None,PG-13,Medium,Can’T Hardly Wait,Light
2113,Comedy,Medium,Medium,PG-13,Medium,"Six Days, Seven Nights",Medium
2114,Thriller,Medium,Medium,R,Medium,A Perfect Murder,Medium
2115,Drama,Light,Medium,Not rated by MPAA,Light,Beyond Silence,Light
2116,Animated adventure,Light,Medium,G,Light,Mulan,Light
2117,Animated musical,None,None,G,None,The Mighty Kong,Light
2118,Documentary,None,None,Unrated by MPAA,None,Arguing The World,Light
2119,Comedy spoof,Heavy,None,R,Heavy,Plump Fiction,Medium
2120,Comedy,Heavy,Medium,R,Medium,Homegrown,Light
2121,Comedy,Heavy,Light,R,Light,Fear And Loathing In Las Vegas,Medium
2122,Drama,None,Heavy,R,Medium,Artemisia,Light
2123,Drama,Medium,None,R,None,Smoke Signals,Light
2124,Dance-comedy,Medium,Medium,R,Medium,The Last Days Of Disco,Light
2125,Comedy,Heavy,None,R,Medium,Hav Plenty,Light
2126,Science Fiction,Heavy,None,PG-13,None,Godzilla,Medium
2127,Comedy,Heavy,Medium,R,Heavy,The Opposite Of Sex,Light
2128,Action,Heavy,None,PG-13,None,Black Dog,Heavy
2129,Comedy,Heavy,None,R,Light,Bulworth,Light
2130,Thriller,Heavy,None,Not rated,Light,Hannah,Light
2131,Thriller,Medium,None,PG-13,Light,Deep Impact,Light
2132,Drama,Light,None,PG,Light,"Dancer, Texas Pop. 81",None
2133,Drama,Light,None,PG,None,The Truman Show,Light
2134,Animated,None,None,G,None,Quest For Camelot,Medium
2135,Drama,Heavy,Medium,Not Rated,Medium,I Think I Do,Light
2136,Comedy,Heavy,Light,R,Medium,The Object Of My Affection,Light
2137,Horror,Heavy,Heavy,R,Light,Nightwatch,Heavy
2138,Action,Heavy,Medium,R,Medium,The Big Hit,Heavy
2139,Drama,Medium,Heavy,R,Medium,Lawn Dogs,Medium
2140,Drama,Heavy,None,R,Heavy,Two Girls And A Guy,None
2141,Comedy,Heavy,Light,R,Medium,Sour Grapes,Light
2142,Comedy,Heavy,None,PG-13,Light,Major League 3: Back To The Minors,Light
2143,Action,None,Light,PG,None,Tarzan And The Lost City,Medium
2144,Drama,Heavy,Heavy,R,Heavy,He Got Game,Medium
2145,Documentary,Light,Light,PG,None,Wild Man Blues,None
2146,Drama,Light,None,PG-13,None,In God’S Hands,Light
2147,Drama,Light,Light,R,Light,Karakter,Medium
2148,Action,None,None,PG,None,3 Ninjas: High Noon At Mega Mountain,Medium
2149,Drama,None,None,PG,None,The Ride,None
2150,Horror,Heavy,Heavy,R,Heavy,Species Ii,Heavy
2151,Drama,Heavy,Heavy,R,Heavy,The Players Club,Heavy
2152,Romantic Fantasy,Light,Medium,PG-13,Medium,City Of Angels,None
2153,Thriller,None,None,Not Rated,None,Fireworks,Heavy
2154,Drama,None,None,Not Rated,None,Taste Of Cherry,None
2155,Comedy,Medium,None,PG,Light,Shooting Fish,Light
2156,Documentary,Light,None,PG-13,None,The Big One,None
2157,Drama,Heavy,Medium,Not Rated by MPAA,Medium,Chinese Box,Medium
2158,Drama,Heavy,Light,Not rated,None,Twentyfourseven,Medium
2159,Thriller,Light,None,R,None,Mercury Rising,Heavy
2160,Mystery,None,None,PG,None,The Spanish Prisoner,Light
2161,Family,None,None,G,None,Barney’S Great Adventure,None
2162,Comedy,Light,None,PG,None,Paulie,Light
2163,Documentary,None,None,Not rated by MPAA,None,Ayn Rand – A Sense Of Life,Light
2164,Drama,Heavy,None,R,Light,The Only Thrill,None
2165,Comedy,Heavy,None,PG-13,Light,Neil Simon’S The Odd Couple Ii,Light
2166,Drama,None,None,Not rated by the MPAA,None,Harlem Grace,Light
2167,Satire,Heavy,Light,R,Heavy,Burn Hollywood Burn,Light
2168,Comedy,Heavy,Heavy,R,Heavy,The Real Blonde,None
2169,Horror,Heavy,None,R,None,The Night Flier,Heavy
2170,Drama,Heavy,Light,R,Medium,Palmetto,Heavy
2171,Drama,Light,None,R,None,Love & Death On Long Island,None
2172,Comedy,Heavy,Heavy,R,Light,The Big Lebowski,Light
2173,Comedy,Heavy,Light,PG-13,Light,Krippendorf’S Tribe,Medium
2174,Drama,Heavy,Medium,R,Medium,True Friends,Medium
2175,Thriller,Heavy,None,PG-13 or R,Light,Sphere,Medium
2176,Action,Light,Light,PG-13,Medium,The Man In The Iron Mask,Medium
2177,Comedy,Heavy,Medium,R,Medium,Half Baked,Light
2178,Musical,Light,Light,PG,None,Spice World: The Movie,Light
2179,Drama,Medium,Heavy,R,Heavy,Great Expectations,Light
2180,Romantic Fantasy,Heavy,None,R,Medium,Sliding Doors,Light
2181,Action-thriller,Heavy,None,R,None,Hard Rain,Heavy
2182,Drama,Light,None,PG-13,Light,Swept From The Sea,Light
2183,Horror,Heavy,Light,R,None,Fallen,Medium
2184,Action,Medium,None,R,None,Firestorm,Heavy
2185,Comedy,None,Light,Not rated by the MPAA,None,Forgotten Silver,Light
2186,Science Fiction,Light,None,PG,None,Star Kid,Light
2187,Drama,Light,None,Produced before the MPAA ratings,None,A Night To Remember,None
2188,Drama,None,None,Produced before the MPAA ratings,None,Anastasia,None
2189,Drama,Light,None,R,Light,Ma Vie En Rose (My Life In Pink),None
2190,Drama,Medium,Light,Not rated by MPAA,Medium,Will It Snow For Christmas?,Medium
2191,Drama,Medium,Medium,R,Heavy,Guy,Light
2192,Drama,Heavy,Medium,R,Medium,The Winter Guest,None
2193,Comedy-drama,Medium,Medium,R,Heavy,Afterglow,Light
2194,Drama,Heavy,Light,R,Medium,The Boxer,Medium
2195,Drama,Heavy,Light,R,Light,Jackie Brown,Medium
2196,Comic drama,Medium,Medium,R,Medium,Hugo Pool,Light
2197,Drama,Heavy,Light,Not yet rated by the MPAA,None,Beyond Paradise,Medium
2198,Comedy,Light,Light,PG,Medium,Mousehunt,Heavy
2199,Drama,None,Light,Not yet rated by the MPAA,Medium,Bang,None
2200,Science-fiction,Heavy,Medium,R,Heavy,The Postman,Heavy
2201,Comedy,Medium,Medium,PG-13,Medium,As Good As It Gets,None
2202,Action,Light,Medium,PG-13,Medium,Tomorrow Never Dies,Heavy
2203,Drama,Heavy,Medium,PG-13,Light,Titanic,Medium
2204,Documentary,None,None,Not submitted to MPAA,None,Hell’S Bells: The Dangers Of Rock ‘N’ Roll,None
2205,Drama,None,None,G,None,The Story Lady,None
2206,Drama,None,Heavy,NC-17,Heavy,The Bad Lieutenant,Heavy
2207,Documentary,None,None,Not submitted to MPAA,None,Time Will Tell,None
2208,Drama,Medium,Medium,"Not yet rated, but probably PG-13",Medium,Trusting Beatrice,None
2209,Advertising anthology,None,Light,Not submitted to MPAA,Light,World’S Best Commercials Cannes 1991,None
2210,Drama,None,Light,PG-13,Light,Indochine,Medium
2211,Comedy,Medium,None,PG-13,Light,Toys,Light
2212,Courtroom Drama,None,None,R,None,A Few Good Men,Light
2213,Drama,Medium,None,PG-13,Light,Love Field,Medium
2214,Drama,Medium,None,PG-13,Light,Leap Of Faith,None
2215,Family drama,None,None,Not rated by MPAA,None,The Buttercream Gang,None
2216,Horror,None,Heavy,R,Heavy,Bram Stoker’S Dracula,Heavy
2217,Documentary,None,Light,Not submitted to MPAA,Light,Hugh Hefner: Once Upon A Time,None
2218,Drama,None,Heavy,R,Heavy,Traces Of Red,Heavy
2219,Musical,None,Light,Not submitted to MPAA,Light,The Tune,Heavy
2220,Drama,None,Medium,R,Medium,The Crying Game,Medium
2221,Drama,Light,Medium,R,Heavy,Becoming Colette,None
2222,Comedy,None,None,PG-13,Light,Love Potion #9,Light
2223,Comedy,Heavy,None,PG,Light,The Distinguished Gentleman,None
2224,Drama,Light,None,Not submitted to MPAA,Light,Tous Les Matins Du Monde,Light
2225,Comedy,Medium,None,Not submitted to MPAA,Light,A Christmas Story,Light
2226,Drama,Light,None,Not submitted to MPAA,Light,Close To Eden,None
2227,Musical,None,None,G,None,The Muppet Christmas Carol,Light
2228,Lecture,None,None,Not submitted to MPAA,None,America’S Godly Heritage,None
2229,Drama,None,None,R,None,Reservoir Dogs,Heavy
2230,Drama,None,Heavy,R,Medium,Waterland,Medium
2231,Comedy,None,Light,Not submitted to MPAA rating,Light,In The Soup,None
2232,Comedy,Medium,None,R,Light,My New Gun,Light
2233,Science Fiction,None,Medium,PG,None,Solar Crisis,Light
2234,Mystery,None,Light,R,Light,Jennifer Eight,Medium
2235,Thriller,Heavy,None,R,Light,The Bodyguard,Medium
2236,Drama,Light,Light,PG-13,Medium,Flirting,None
2237,Drama,Light,None,PG,None,Forever Young,Light
2238,Family,None,None,G,None,Aladdin,Medium
2239,Horror,None,None,R,Light,Dr. Giggles,Heavy
2240,Horror,None,Light,R,Light,Candyman,Heavy
2241,Comedy,None,None,PG-13,Medium,Frozen Assets,Light
2242,Comedy-drama,None,Light,PG-13,Medium,Peter’S Friends,None
2243,Drama,None,None,R,Medium,Night And The City,Medium
2244,Drama,None,None,R,Light,Laws Of Gravity,Medium
2245,Drama,None,None,PG-13,Light,Danzon,None
2246,Drama,None,None,PG-13,Medium,Double Edge,None
2247,Drama,None,None,R,Medium,Venice/Venice,None
2248,Comedy,None,None,R,Light,Johnny Stecchino,Light
2249,Comedy,Light,None,PG,Light,Home Alone 2: Lost In New York,Heavy
2250,Family,None,None,Not rated by MPAA,None,Kingdom Adventure 2: Trambazoombah Rescue & Kingdom Adventure 4: The Green Spot Plot (Including Secret Of The Trillies),None
2251,Comedy,None,None,PG,Light,Boris And Natasha: The Movie,Light
2252,Thriller,Medium,Medium,R,Medium,Consenting Adults,Heavy
2253,Action,None,None,R,Light,Passenger 57,Heavy
2254,Murder-mystery drama,Heavy,None,R,None,The Public Eye,Heavy
2255,Drama,Light,None,Not submitted to the MPAA,Light,Alberto Express,None
2256,Action,None,Medium,R,None,Under Siege,Heavy
2257,Drama,Heavy,None,R,Light,South Central,Heavy
2258,Documentary,None,None,Not submitted to MPAA,None,Thank You And Goodnight!,None
2259,Japanese animation,Light,None,Not submitted to the MPAA,Light,Twilight Of The Cockroaches,Light
2260,Drama,Medium,None,PG-13,Medium,Malcolm X,Medium
2261,Action,None,Medium,PG-13,Light,1492: Conquest Of Paradise,Heavy
2262,Evangelistic drama,None,None,Not rated by MPAA,None,Moment Of Truth,None
2263,Drama,None,Medium,Not submitted to the MPAA,Medium,Swoon,Medium
2264,Family adventure,None,None,PG,None,Legend Of Wolf Mountain,Light
2265,Tragicomedy,Heavy,None,R,None,Mr. Saturday Night,Light
2266,Mystery-Thriller,None,Medium,R,Heavy,Knight Moves,Heavy
2267,Racial drama,Heavy,None,R,Light,Zebrahead,Light
2268,Drama,None,Light,R,None,Jumpin’ At The Boneyard,Light
2269,Comedy,None,None,PG,Light,Nickel And Dime,Light
2270,Comedy,Medium,Medium,PG-13,Medium,Mr. Baseball,None
2271,Action,Light,None,R,Light,The Last Of The Mohicans,Heavy
2272,Drama,None,Medium,PG-13,Light,A River Runs Through It,None
2273,Comedy,Light,None,PG,None,The Mighty Ducks,Light
2274,Drama,Light,None,Not rated by MPAA,None,The Quarrel,None
2275,Horror,None,Medium,R,Heavy,Hellraiser Iii–Hell On Earth,Heavy
2276,Horror-mystery,None,None,R,Light,Rampage,Heavy
2277,Horror,None,Heavy,R,Heavy,Innocent Blood,Heavy
2278,Comedy,None,Light,PG,Light,Out On A Limb,Medium
2279,Comedy-Drama,Medium,Medium,R,Medium,Husbands And Wives,None
2280,Existentialist Drama,Medium,None,PG-13,Medium,Simple Men,Medium
2281,Drama,Medium,None,R,Light,Crossing The Bridge,Medium
2282,Drama,None,None,PG,Light,Rich In Love,Light
2283,Drama,None,Medium,R,Medium,Storyville,Medium
2284,Comedy,Light,Medium,PG-13,Medium,Captain Ron,None
2285,Science Fiction,Light,Medium,R,None,Blade Runner,Heavy
2286,Drama,Light,None,PG,Light,Pure Country,Medium
2287,Drama,Light,None,PG-13,Light,Of Mice And Men,Light
2288,Drama,Medium,None,PG,Light,A Day In October,Medium
2289,Drama,None,Heavy,NC-17,Heavy,The Lover,Light
2290,Drama,None,Heavy,Not submitted to MPAA.,Heavy,The Living End,Heavy
2291,Drama,None,Medium,R,None,Cabeza De Vaca,Heavy
2292,Animated adventure,None,None,PG,Light,Freddie As F.R.O. 7,Medium
2293,Horror,None,Medium,R,Medium,Pet Sematary Two,Heavy
2294,Martial arts action adventure,None,None,R,Medium,Rapid Fire,Heavy
2295,Comedy,None,Light,PG-13,Medium,Johnny Suede,Medium
2296,Comedy,None,Light,PG-13,Light,Bed And Breakfast,None
2297,Political satire,None,None,R,Light,Bob Roberts,Light
2298,Adventure-Romance,None,Light,PG-13,Medium,Wind,Light
2299,Drama,Heavy,Light,PG-13,Light,School Ties,Medium
2300,Action-caper comedy,None,None,PG,Light,Sneakers,Medium
2301,Drama,None,Light,R,Light,The Last Butterfly,None
2302,Drama,Light,None,Not submitted to MPAA,Medium,The Ox,Light
2303,Documentary,None,None,Not submitted to MPAA,None,Pagan Invasion – Vol. 6: Evolution: Hoax Or History? Pagan Invasion – Vol. 7: Evolution: From Physics To Metaphysics,Light
2304,Cult Drama (prequel),None,Medium,R,Heavy,Twin Peaks: Fire Walk With Me,Heavy
2305,Drama,None,Medium,R,Medium,Light Sleeper,Medium
2306,Drama,Heavy,Medium,R,Heavy,Gas Food Lodging,None
2307,Drama,None,None,PG-13,Medium,Breaking The Rules,Light
2308,Thriller,None,Light,R,Heavy,Single White Female,Heavy
2309,Psychological-horror thriller,None,None,R,Heavy,The Vagrant,Heavy
2310,Comedy,None,Light,PG-13,Medium,Singles,None
2311,Drama,None,None,R,Light,Mistress,None
2312,Drama,Light,None,PG-13,None,Sarafina!,Heavy
2313,Comedy,Heavy,None,PG-13,Medium,The Gun In Betty Lou’S Handbag,Heavy
2314,Animation,None,None,G,None,Little Nemo: Adventures In Slumberland,None
2315,Comedy,None,None,PG-13,None,Buffy The Vampire Slayer,Medium
2316,Introspective drama,None,Light,PG,Light,A Tale Of Springtime,None
2317,Animation,None,None,PG-13,Light,Bebe’S Kids,Medium
2318,Erotic mystery-thriller,Heavy,Medium,R,Heavy,Whispers In The Dark,Heavy
2319,Psychological Drama,None,Medium,Not submitted to MPAA,None,Afraid Of The Dark,None
2320,Comedy,None,None,PG,Medium,Stay Tuned,Medium
2321,Comedy,None,None,PG-13,Light,Honeymoon In Vegas,None
2322,Drama,None,Light,PG-13,Light,Christopher Columbus: The Discovery,Medium
2323,Drama,None,None,PG,Light,Enchanted April,None
2324,Science Fiction,None,None,Not submitted to MPAA,None,"The Chronicles Of Narnia: The Lion, The Witch, And The Wardrobe",None
2325,Mystery,None,Light,PG-13,Medium,Man Trouble,Light
2326,Drama,Heavy,None,R,None,Glengarry Glen Ross,None
2327,Drama,Heavy,None,Not submitted to MPAA,Light,Romeo & Julia,Medium
2328,Action-adventure,None,None,PG,None,Three Ninjas,Heavy
2329,Comedy,None,Light,PG-13,Light,Death Becomes Her,Light
2330,Drama,None,Light,Not submitted to MPAA rating,Medium,The Hairdresser’S Husband,None
2331,Comedy,None,Light,Not submitted to MPAA,Light,The 4Th Animation Celebration: The Movie!,None
2332,Drama,Medium,None,R,None,Cold Heaven,Medium
2333,Documentary,None,None,Not submitted to MPAA,None,A Brief History Of Time,None
2334,Drama,Heavy,Heavy,R,Heavy,London Kills Me,Light
2335,Adult animation,None,Heavy,PG-13,Heavy,Cool World,Medium
2336,Comedy,None,None,R,Medium,Mo’ Money,Heavy
2337,Drama,None,None,PG-13,Medium,Prelude To A Kiss,None
2338,Comedy,None,Medium,R,Heavy,Boomerang,Light
2339,Western,None,None,R,Heavy,Unforgiven,Heavy
2340,Drama,None,Light,R,Light,Diggstown,Medium
2341,Drama,None,None,Not rated by MPAA,Light,Zentropa,Medium
2342,Suspense,None,None,R,Medium,Raising Cain,Medium
2343,Comedy,None,None,PG,Light,Mom And Dad Save The World,Light
2344,Comedy,Light,None,PG,None,"Honey, I Blew Up The Kid",Light
2345,Documentary,None,None,Not submitted to MPAA,None,No Second Chance,None
2346,Surrealistic Drama,None,Medium,R,Heavy,The Adjuster,None
2347,Action,None,Medium,R,Medium,Live Wire,Heavy
2348,Futuristic military saga,None,Medium,R,None,Universal Soldier,Heavy
2349,Thriller,Heavy,Heavy,R,Heavy,Unlawful Entry,Heavy
2350,Action,None,None,R,None,Aces: Iron Eagle Iii,Heavy
2351,Drama,Heavy,Light,R,Light,Where The Day Takes You,Medium
2352,Drama,Light,Medium,Swedish film. Not rated by the MPAA.,Heavy,The Best Intentions,Light
2353,Drama,None,Light,Not rated.,None,The Wages Of Fear,Medium
2354,Drama,None,None,PG-13,None,A Stranger Among Us,Light
2355,Drama,Light,None,PG,None,Dark Horse,None
2356,Teaching aid for teenagers,None,None,Not submitted to MPAA,Light,Power Surge: Rock N’ Roll & Power Surge: Sex,None
2357,Drama,None,None,PG,None,December,None
2358,Evangelistic Drama,None,None,Not submitted to MPAA,None,Eye Of The Storm,None
2359,Eccentric Comedy,None,Light,R,Heavy,Highway 61,Light
2360,Action Adventures,None,None,R,None,The Human Shield,Medium
2361,Drama,None,Light,Not submitted to MPAA,Medium,Adam’S Rib,None
2362,Monologue,Light,None,PG-13,Light,Monster In A Box,None
2363,Action,Medium,None,R,Light,Patriot Games,Heavy
2364,Comedy,Medium,None,PG,None,A League Of Their Own,Light
2365,Action-adventure,Light,None,PG,Light,Batman Returns,Heavy
2366,Drama,None,None,Not submitted to MPAA,None,Sammy,None
2367,E Horror,None,None,PG-13,Medium,Children Of The Corn Ii: The Final Sacrifice,Heavy
2368,Horror,None,None,R,Light,Alien 3,Heavy
2369,Comedy,None,Medium,Not submitted to MPAA,Medium,How To Be A Woman And Not Die In The Attempt,None
2370,Animated eschatological holocaust drama,None,Medium,Not submitted to the MPAA,None,Fist Of The North Star,Heavy
2371,Documentary,Light,None,PG,None,Incident At Oglala,Light
2372,Comedy,None,None,PG-13,Light,Housesitter,Light
2373,Drama,None,None,PG-13,None,The Silk Road,None
2374,Comedy,Light,None,PG,Light,Big Girls Don’T Cry,Light
2375,Comedy,Medium,None,PG,Light,Sister Act,Medium
