,Genre,Language,Nudity,Rating,Sex,Title,Violence
33,Poetic Docudrama,None,None,No rating by MPAA,None,Daughters Of The Dust,None
34,Animation,None,None,G,None,Rock-A-Doodle,None
35,Musical,Light,None,PG,None,Newsies,Light
36,Drama,None,Medium,Not submitted to MPAA,Medium,Secret Friends,Heavy
37,Drama,Light,None,PG-13,Medium,This Is My Life,None
38,Drama,None,None,R,Heavy,The Mambo Kings,Light
39,Comedy,None,None,PG-13,Medium,Noises Off,Light
40,Drama,Heavy,None,R,None,Midnight Clear,Medium
41,Comedy,Heavy,None,PG-13,Light,Stop! Or My Mom Will Shoot,Heavy
42,Comedy,None,None,R,Medium,My Cousin Vinny,Light
43,Skating Drama,None,None,PG,Light,The Cutting Edge,None
44,Comedy,None,None,PG,None,I Don’T Buy Kisses Anymore,None
45,Comedy,Light,None,PG,None,Beethoven,Light
46,Drama,None,None,Not submitted to M.P.A.A.,None,Future Tense,None
47,Comedy,Heavy,Medium,Not submitted to MPAA,Medium,The Lunatic,Medium
48,Drama,Medium,Medium,R,Medium,Mississippi Masala,Light
49,Drama,None,Medium,PG-13,None,Medicine Man,Medium
50,Action,None,None,R,None,Into The Sun,Medium
51,Comedy,None,Light,PG-13,Medium,Blame It On The Bellboy,Medium
52,Comedy,None,Medium,PG-13,Medium,Wayne’S World,Medium
53,Documentary,None,None,R,None,Hearts Of Darkness,Medium
54,Drama,None,None,PG-13,None,Radio Flyer,Medium
55,Drama,Light,None,PG-13,Medium,Voyager,None
56,Animation,None,None,G,None,The Great Mouse Detective,Light
57,Documentary,None,None,Not submitted to MPAA,None,Halloween: Trick Or Treat,None
58,Drama,None,Heavy,R,Heavy,Love Crimes,Medium
59,Mystery,None,Medium,R,Heavy,In The Heat Of Passion,Medium
60,Satirical Comedy,None,Medium,R,Heavy,High Heels,None
61,Drama,None,None,PG,Light,Hard Promises,None
62,Comedy,None,Medium,Not submitted to MPAA,Heavy,Life Is Sweet,None
63,Drama,None,None,R,Light,Shaking The Tree,Light
64,Drama,None,Medium,R,Medium,Shining Through,Medium
65,Adventure-Comedy,None,None,PG-13,Light,Memoirs Of An Invisible Man,None
66,Drama,Light,Light,Not submitted to the MPAA,None,The Station,Light
67,Comedy,None,None,PG,Light,Once Upon A Crime,Light
68,Animated children's adventure,None,None,Not submitted to MPAA,None,Adventures In Odyssey: The Knight Travelers,None
69,Homoerotic fantasy,Medium,Heavy,R,Heavy,Naked Lunch,Medium
70,Science Fiction,None,Medium,R,None,Freejack,Heavy
71,Comedy-Detective,Heavy,None,PG-13,Light,Kuffs,Heavy
72,Action Drama,None,Heavy,R,Heavy,Hurricane Smith,Heavy
73,Drama,None,Heavy,R,Heavy,Juice,Heavy
74,Drama,Heavy,None,R,Medium,Article 99,Heavy
75,Comedy,None,Medium,R,Medium,Hear My Song,None
76,Documentary,None,None,None,None,35 Up,None
77,Metaphysical Drama,None,Heavy,None,None,The Double Life Of Veronique,None
78,Comedy,None,Medium,R,Medium,Ted And Venus,Light
79,Drama,None,Light,R,Medium,Until The End Of The World,Light
80,Drama,None,None,PG-13,None,Fried Green Tomatoes,Medium
81,Drama,None,Medium,PG-13,Light,Beautiful Dreamers,Light
82,Drama,None,Medium,PG-13,Light,Till There Was You,Light
83,Drama,Heavy,None,None,None,Convicts,Light
84,Mystery,None,Medium,R,Medium,The Final Analysis,Medium
85,Drama,None,Light,R,Light,Grand Canyon,Medium
86,Rock documentary,None,Light,None,Light,Get Back,Light
87,Documentary funded by your tax dollars through the National Endowment for the Arts.,Heavy,Heavy,No MPAA rating,Heavy,Sex Is…,Heavy
88,Horror,Medium,None,R,Medium,Man’S Best Friend,Medium
89,Drama,Medium,None,No MPAA rating,Light,Wild West,Medium
90,Comedy,Heavy,None,R,Medium,The Snapper,None
91,Drama,Light,None,No MPAA rating,Light,The Puppetmaster,Light
92,Comedy,Medium,None,PG-13,Light,Mrs. Doubtfire,None
93,Animated Adventure,None,None,G,None,We’Re Back: A Dinosaur’S Story,None
94,Comedy,Medium,None,PG,None,The Air Up There,Light
95,Comedy,Light,None,PG,None,Sister Act Ii: Back In The Habit,None
96,War Drama,None,None,No MPAA rating,None,All Quiet On The Western Front,Light
97,Documentary,None,None,No MPAA rating,None,Manufacturing Consent,Light
98,Drama,Heavy,Heavy,R,Heavy,Carlito’S Way,Heavy
99,Drama,Heavy,Medium,R,Heavy,A Dangerous Woman,Medium
