,Genre,Language,Nudity,Rating,Sex,Title,Violence
0,Drama,Medium,Medium,R,Medium,The Invisible Circus,Medium
1,Gangster Movie,Heavy,Heavy,NC-17,Light,Chopper,Heavy
2,Horror,Medium,Light,PG-13,Light,The Mothman Prophecies,Light
3,Drama,Light,Light,Not Rated by the MPAA,Medium,What Time Is It There?: Ni Nei Pien Chi Tien,Light
4,Detective,Light,Medium,Not Rated,None,Cure (Kyua),Heavy
5,Comedy,Heavy,Medium,Not Rated,Light,"Scotland, Pa",Medium
6,Drama,Light,None,PG-13,Light,The Count Of Monte Cristo,Medium
7,Drama,Medium,None,PG,None,A Walk To Remember,Light
8,Drama,Medium,None,R,Light,Italian For Beginners,Light
9,Comedy,None,Medium,R,Heavy,How High,None
10,Animation,None,None,Not Rated by the MPAA,None,Marco Polo: Return To Xanadu,Medium
11,"Comedy, Black",Heavy,Heavy,R,Heavy,Storytelling,Light
12,Horror,Heavy,Light,R,Medium,The Devil’S Backbone,Heavy
13,Comedy,Medium,Heavy,R,Light,Happenstance,Light
14,Drama,Medium,Medium,R,Heavy,The Son’S Room,Light
15,Drama,Heavy,Medium,R,Heavy,Monster’S Ball,Heavy
16,Comedy,Medium,Medium,PG-13,Medium,Orange County,Medium
17,Drama,None,Medium,PG-13 for brief nudity,Light,Va Savoir,Light
18,Action,Heavy,Light,R,None,Black Hawk Down,Heavy
19,Science Fiction,Medium,Light,PG-13,Light,Imposter,Heavy
20,Thriller,Heavy,Medium,R,Light,Kill Me Later,Medium
21,Comedy,Heavy,None,R,Medium,Dinner Rush,Medium
22,Action,Medium,Light,PG-13,Light,Charlotte Gray,Medium
23,Drama,Medium,Medium,PG-13,Light,Behind The Sun,Light
24,Drama,Medium,Medium,Not Rated by the MPAA,Light,A Song For Martin,Light
25,Drama,Medium,Light,PG-13,None,I Am Sam,Light
26,Comedy,Light,None,PG for mild crude humor,None,Snow Dogs,Light
27,Drama,Light,None,PG,None,Hometown Legend,Medium
28,Drama,Light,None,PG,None,Kandahar,Light
29,,Heavy,Medium,R,Heavy,Not Another Teen Movie,Light
30,Drama,Light,Heavy,R,Heavy,Iris,None
31,Comedy,Heavy,Medium,R,Medium,The Wash,Light
32,Drama,Heavy,Light,PG,None,The Majestic,Light
33,Drama,Heavy,Light,R,Medium,Ali,Heavy
34,Drama,Heavy,Medium,R,Medium,Vanilla Sky,Medium
35,Drama,Medium,Medium,R,Medium,The Shipping News,Light
36,Comedy,Heavy,Light,PG,None,Joe Somebody,Light
37,Drama,Light,None,"PG-13 for intense thematic material, sexual content & scenes of violence",Light,A Beautiful Mind,Medium
38,Romantic Comedy,Heavy,None,PG-13,None,Kate And Leopold,Light
39,Fantasy,None,None,PG-13 for violence,None,The Lord Of The Rings: Fellowship Of The Ring,Heavy
40,Animated,Light,None,G,None,Jimmy Neutron: Boy Genius,Light
41,Comedy,Heavy,Medium,PG-13,Medium,Out Cold,Medium
42,Thriller,Heavy,None,R,Light,Heist,Heavy
43,Mystery,Light,Heavy,R,Medium,The Brotherhood Of The Wolf,Heavy
44,Science Fiction,Light,None,PG,None,Harry Potter And The Sorcerer’S Stone,Medium
45,Historical Romance,Medium,Medium,R,Medium,The Affair Of The Necklace,Medium
46,Thriller,Heavy,Medium,R,Light,Spy Game,Heavy
47,Drama,Heavy,Light,R,Light,In The Bedroom,Heavy
48,Action,Heavy,None,PG-13,None,Behind Enemy Lines,Heavy
49,Comedy,Light,Medium,R,Medium,Amelie,Light
50,Comedy,Heavy,None,PG-13,Light,Black Knight,Medium
51,Horror,Heavy,Medium,R,Light,Bones,Heavy
52,Drama,None,None,Not Rated,None,Intimacy,None
53,Drama,Heavy,Medium,R,Light,The Simian Line,None
54,Horror,Heavy,Medium,R,None,Thirteen Ghosts,Heavy
55,Action-Adventure,Medium,None,PG-13,None,The One,Heavy
56,Animated,Medium,None,R,Light,Waking Life,Heavy
57,Comedy,Heavy,Medium,PG-13,Light,Shallow Hal,Light
58,Drama,Heavy,Medium,R,Medium,The Business Of Strangers,Medium
59,Drama,Heavy,Medium,R,Medium,Dark Blue World,Medium
60,Drama,Heavy,None,PG-13,None,K-Pax,Light
61,Thriller,Heavy,None,PG-13,Light,Domestic Disturbance,Heavy
62,Drama,Heavy,Light,R,Light,No Man’S Land,Medium
63,Comedy,Light,Light,PG,Light,On The Line,Light
64,Comedy,Heavy,Light,R,Heavy,Wet Hot American Summer,None
65,Thriller,Medium,Heavy,R,Medium,From Hell,Heavy
66,Horror,Heavy,None,Not Rated,Light,Donnie Darko,Heavy
67,Drama,Heavy,Medium,R,Medium,My First Mister,Light
68,Drama,Medium,None,PG-13,Light,Focus,Medium
69,Comedy,Heavy,None,PG-13 (for drug & sex-related humor & language),Light,Corky Romano,Medium
70,Comedy,Heavy,Medium,R,Light,High Heels And Low Lifes,Medium
71,Drama,Heavy,Light,R for Language & Violence,None,The Last Castle,Medium
72,Drama,Medium,None,PG-13,Light,Riding In Cars With Boys,Light
73,Animated,Light,None,G,None,"Monsters, Inc.",Medium
74,Drama,Light,Medium,Not Rated,Medium,Innocence,None
75,Romantic Comedy,Heavy,Medium,R,Light,Happy Accidents,Light
76,Melodrama,Medium,Medium,PG-13,Light,Glitter,Light
77,Comedy,Heavy,Medium,PG-13,Medium,Zoolander,Medium
78,Comedy,Medium,Medium,PG-13,Light,Serendipity,Light
79,Drama,Heavy,Medium,R,Light,Training Day,Heavy
80,Comedy,Medium,None,R,Light,Haiku Tunnel,None
81,Horror,Heavy,Light,R,Light,Joy Ride,Heavy
82,Martial Arts,Light,None,PG-13,Light,Iron Monkey,Heavy
83,"Horror, Supernatural",Medium,Light,PG-13,Light,Soul Survivors,Medium
84,Thriller,Medium,Light,PG-13,Light,The Glass House,Heavy
85,Drama,Medium,Medium,R,Medium,Life As A House,Light
86,Film Noir,Heavy,None,Not Rated,Light,The Man Who Wasn’T There,Heavy
87,Thriller,Heavy,Light,R,None,Don’T Say A Word,Medium
88,Thriller,Light,None,PG-13,None,Megiddo: Omega Code 2,Medium
89,Comedy,None,None,PG,None,Max Keeble’S Big Move,Light
90,Drama,Heavy,Medium,NC-17,Heavy,L.I.E.,Medium
91,Mystery,Medium,Heavy,R,Heavy,Mulholland Drive,Medium
92,Drama,Light,None,PG-13 (for violence and thematic scenes),Medium,Hearts In Atlantis,Medium
93,Musical,Heavy,Medium,R,Heavy,Rock Star,Medium
94,Drama,Heavy,Light,PG-13,Medium,Hardball,Medium
95,Comedy,Heavy,Medium,PG-13,Medium,Big Trouble,Medium
96,Comedy,Heavy,Medium,R,Medium,Maybe Baby,None
97,Action-Adventure,Light,Light,PG-13,None,The Musketeer,Medium
98,Comedy,Light,Light,PG,None,Extremedays,Light
99,Comedy,Heavy,Medium,PG-13,Heavy,Bubble Boy,Heavy
