,Genre,Language,Nudity,Rating,Sex,Title,Violence
0,Comedy,Medium,Heavy,R,Medium,The Names Of Love,Light
1,Documentary,Light,Heavy,R,Heavy,How To Live Forever,Light
2,Drama,Heavy,Light,R,Light,Terri,None
3,Horror,Medium,None,PG-13,None,Trollhunter,None
4,Drama,None,None,Not Rated,None,Heaven Is Waiting,None
5,Comedy,Heavy,None,Not Rated,Light,The Trip,None
6,Comedy,Light,Light,PG,None,Judy Moody And The Not Bummer Summer,Light
7,Science Fiction,Medium,Light,PG-13,Medium,X-Men: 1St Class,Heavy
8,Thriller,Medium,Medium,R,Medium,The Double Hour,Medium
9,Drama,Heavy,Light,PG-13,Medium,Go For It,Medium
10,Documentary,Light,Light,PG,Light,Glee:  The 3D Concert Movie,None
11,Documentary,None,None,PG,None,Rejoice And Shout,Light
12,Drama,Heavy,Light,R,Heavy,Hesher,Heavy
13,Horror,Light,None,PG-13,None,Priest,Heavy
14,Drama,None,Light,Not Rated,Light,Reconciliation,Light
15,Drama,Heavy,Light,R,Light,Sympathy For Delicious,Medium
16,Comedy,Heavy,Light,R,Light,Henry’S Crime,Light
17,Drama,None,None,Not Rated,None,Mandie And The Cherokee Treasure,Light
18,Comedy,Heavy,None,R,Light,Submarine,Light
19,Drama,Medium,None,PG,Light,We Bought A Zoo,Light
20,Family,None,None,PG,None,Happy Feet 2,Light
21,Comedy,Medium,Light,PG,Light,Jack And Jill,Light
22,Animated Comedy,None,Light,PG,Light,Puss In Boots,Medium
23,Drama,Medium,Light,PG-13,Medium,Like Crazy,None
24,Horror,Heavy,None,R,Light,Paranormal Activity 3,Heavy
25,Action,Medium,None,PG-13,Light,The Three Musketeers 3D,Medium
26,Horror,Heavy,Light,R,None,The Thing,Heavy
27,Drama,Heavy,None,PG-13,Light,Footloose,Medium
28,Horror,Heavy,Medium,R,Heavy,Martha Marcy May Marlene,Heavy
29,Horror,Heavy,Medium,PG-13,Light,Shark Night 3D,Medium
30,Documentary,Light,None,PG,None,Thunder Soul,None
31,Horror,Medium,Light,PG-13,Light,Dream House,Heavy
32,Drama,Heavy,Light,PG-13,None,Moneyball,Light
33,Drama,Light,Light,PG,None,Dolphin Tale,Light
34,Comedy,Heavy,None,PG-13,Light,I Don’T Know How She Does It,None
35,Drama,Heavy,Medium,R,Heavy,Straw Dogs,Heavy
36,Comedy,Heavy,Medium,R,Medium,Our Idiot Brother,Light
37,Thriller,Heavy,Medium,R,Medium,The Whistleblower,Medium
38,Science Fiction,Medium,Light,PG-13,Light,Rise Of The Planet Of The Apes,Medium
39,Comedy,Heavy,Light,R,Medium,The Guard,Medium
40,Comedy,Light,Medium,R,Medium,The Future,None
41,Drama,Heavy,Heavy,R,Medium,The Devil’S Double,Heavy
42,Drama,Light,Light,PG-13,None,Sarah’S Key,Medium
43,Thriller,Medium,Light,Not Rated,Light,Point Blank,Heavy
44,Documentary,Light,Medium,R,Medium,Tabloid,Light
45,Drama,None,Light,PG-13,Medium,Snow Flower And The Secret Fan,Medium
46,Comedy,Heavy,None,Not Rated,Light,Salvation Boulevard,Medium
47,Comedy,Light,Light,PG,None,The Smurfs,Light
48,Spy Comedy,Light,None,PG,None,Spy Kids 4 – All The Time In The World,Light
49,Comedy,Heavy,Heavy,R,Heavy,A Good Old Fashioned Orgy,Light
50,Horror,Medium,None,R,Light,Final Destination 5,Heavy
51,Comedy,Medium,None,PG,Light,Mr. Popper’S Penguins,Light
52,Drama,Light,Light,PG-13,None,The Tree Of Life,Light
53,Comedy,Light,None,PG-13,Light,Midnight In Paris,None
54,Thriller,Heavy,Medium,Not Rated,Heavy,Hobo With A Shotgun,Heavy
55,Documentary,Light,None,PG,Light,Exporting Raymond,None
56,Comedy,None,Light,PG,None,Hoodwinked 2: Hood Vs. Evil,Light
57,Comedy,Heavy,None,R,Light,Meeting Spencer,None
58,Documentary,Light,Light,PG-13,Light,Pom Wonderful Presents:  The Greatest Movie Ever Sold,None
59,Drama,Light,Light,PG-13,Light,There Be Dragons,Medium
60,Drama,Medium,None,Not Rated,Light,Exodus Fall,Light
61,Drama,None,None,PG,None,A Shine Of Rainbows,Light
62,Drama,None,Heavy,Not Rated,Medium,The Princess Of Montpensier,Heavy
63,Drama,Heavy,Light,R,Light,In A Better World,Heavy
64,Comedy,Heavy,Medium,R,Medium,Paul,Medium
65,Drama,Light,Light,R,Medium,Desert Flower,Medium
66,Action Horror,Heavy,Light,PG-13,Light,Dylan Dog: Dead Of Night,Heavy
67,Comedy,Heavy,None,PG-13,Light,Tyler Perry’S Madea’S Big Happy Family,Light
68,Horror,Medium,None,R,None,Scream 4,Heavy
69,Drama,Light,Light,PG,None,Meek’S Cutoff,Light
70,Thriller,Medium,Light,PG-13,Light,Hanna,Heavy
71,Comedy,Heavy,Light,R,Medium,Super,Heavy
72,Horror,Medium,None,PG-13,None,Insidious,Medium
73,Drama,Heavy,Light,PG-13,Medium,Skateland,Light
74,Drama,Light,None,PG-13,None,War Horse,Medium
75,Comedy,Light,None,PG,None,The Muppets,Light
76,Science Fiction,Heavy,Light,PG-13,None,Real Steel,Medium
77,Horror,Heavy,Medium,R,Medium,Fright Night,Heavy
78,Drama,Heavy,None,PG-13,None,The Help,Light
79,Science Fiction,Light,None,PG-13,Light,Source Code,Medium
80,Gangster Movie,Heavy,Medium,R,Light,Kill The Irishman,Heavy
81,Drama,Heavy,Light,R,Medium,Lincoln Lawyer,Medium
82,Drama,Medium,Light,PG-13,Light,Limitless,Heavy
83,Comedy,Heavy,Light,R,Light,Win Win,Light
84,Drama,Medium,Medium,R,Light,Winter In Wartime,Medium
85,Thriller,Heavy,Heavy,R,Heavy,Drive Angry 3D,Heavy
86,Drama,Medium,Heavy,Not Rated,Heavy,Redland,Medium
