,Genre,Language,Nudity,Rating,Sex,Title,Violence
66,Mythic Drama,None,Light,PG,None,The Secret Of Roan Inish,None
67,Western,Light,None,PG,None,Tall Tale,Light
68,Drama,Heavy,Medium,R,Medium,Boys On The Side,Medium
69,Drama,Light,Medium,R,Medium,A Man Of No Importance,Light
70,Suspense Drama,Heavy,Medium,R,Light,Death And The Maiden,Light
71,Drama,Heavy,None,PG,Medium,Roommates,Light
72,Drama,Light,None,Not rated by the MPAA,Medium,Colonel Chabert,Medium
73,Comedy,Heavy,Medium,Not yet rated,Medium,Miami Rhapsody,None
74,Comedy,Heavy,Heavy,R,Medium,Ready To Wear,Light
75,Drama,Heavy,None,R,Medium,Federal Hill,Medium
76,Drama,Light,Heavy,R,Heavy,Queen Margot,Heavy
77,Comedy,Medium,None,PG-13,Medium,Mixed Nuts,Light
78,Comedy,Medium,Light,PG-13,Light,Dumb And Dumber,Medium
79,Biography,Light,Medium,R,Medium,Immortal Beloved,Light
80,Martial Arts,Light,None,PG-13,None,Street Fighter,Medium
81,Drama,Heavy,Light,R,None,Nobody’S Fool,Light
82,Drama,Heavy,None,NR (not rated by the MPAA),Medium,"Ladybird, Ladybird",Light
83,Comedy,Light,None,PG,Light,Houseguest,None
84,Romance Biography,None,None,PG,None,Little Women,None
85,Drama,None,None,Motion Picture Code,Light,Sunset Boulevard,Light
86,Thriller,Heavy,Medium,R,Heavy,Disclosure,None
87,Action Drama,Heavy,Medium,R,Heavy,Love And A .45,Heavy
88,Drama,Medium,Heavy,NR,Medium,Unforgettable Summer,Light
89,Action Drama,Heavy,None,R,None,Drop Zone,Heavy
90,Drama,Heavy,Medium,R,Medium,Murder In The First,Medium
91,Comedy,Heavy,None,PG-13,None,Trapped In Paradise,Light
92,Comedy,Medium,None,PG-13,Light,Speechless,None
93,Action,Light,None,PG,Light,Rudyard Kipling’S The Jungle Book,Medium
94,Satire,Heavy,Medium,R,Light,Series 7,Heavy
95,Family Memoir,Medium,Medium,Not rated,Medium,Glamour,Medium
96,Comedy,None,None,G,None,Road To Redemption,Light
97,Comedy,Light,Medium,R,Light,My 5 Wives,Light
98,Martial Arts,Light,None,R,None,Extreme Force,Heavy
99,Mockumentary,Heavy,Medium,R,Medium,Where’S Marlowe,Medium
