,Genre,Language,Nudity,Rating,Sex,Title,Violence
77,Comedy,Heavy,Light,PG-13,None,Central Intelligence,Medium
78,Drama,Heavy,Light,Not Rated,Light,The Phenom,Light
79,Biblical Drama,None,Light,Not Rated,None,Noah The Musical,Light
80,Documentary,Light,Heavy,R,Medium,De Palma,Heavy
81,Animated,None,None,PG,None,Finding Dory,Light
82,Thriller,Medium,None,PG-13,Light,Now You See Me 2,Medium
83,Drama,Medium,Heavy,Not Rated,Medium,Diary Of A Chambermaid,Light
84,Horror,Light,None,R,None,The Conjuring 2,Medium
85,Fantasy,None,Light,PG-13,Light,Warcraft,Medium
86,Comedy,Heavy,Heavy,R,Medium,Popstar:  Never Stop Never Stopping,Medium
87,Drama,Medium,Light,PG-13,Light,Me Before You,Light
88,Action Adventure,Medium,None,PG-13,None,Teenage Mutant Ninja Turtles:  Out Of The Shadows,Medium
89,Drama,None,Light,Not Rated,Light,One Hit From Home,Light
90,Comedy,Light,Light,TV-PG,Light,Pee Wee’S Big Holiday,Light
91,Drama,Light,None,PG,Light,Our Little Sister,Light
92,Documentary,None,None,Not Rated,None,Tim Tebow:  On A Mission,Light
93,Biblical Drama,None,Light,Not Rated,Medium,Samson And Delilah (1996),Medium
94,Fantasy,None,None,PG,None,Alice Through The Looking Glass,Light
95,Science Fiction,Light,Light,PG-13,None,X-Men:  Apocalypse,Heavy
96,Biblical Historical Epic,None,Medium,N/A,Light,Jesus (1999),Medium
97,Documentary,Light,None,Not Rated,None,Vaxxed:  From Coverup To Conspiracy,None
98,Comedy,Heavy,Heavy,R,Medium,Neighbors 2:  Sorority Rising,Medium
99,Thriller,Heavy,Heavy,R,Medium,The Nice Guys,Heavy
