,Genre,Language,Nudity,Rating,Sex,Title,Violence
0,Comedy,Light,None,PG-13,Light,Damsels In Distress,None
1,Comedy,Heavy,Medium,R,Medium,Friends With Kids,None
2,Drama,Heavy,Light,R,Medium,Being Flynn,Medium
3,Drama,None,None,N/A,None,Harley’S Hill,Light
4,Documentary,Medium,Light,R,Medium,Bully (2012),Light
5,Comedy,Heavy,Light,PG-13,Medium,Loosies,Medium
6,Drama,Heavy,Medium,R,Medium,Bullhead,Heavy
7,Drama,Light,Light,PG,Light,Footnote,Light
8,Comedy,Medium,Light,R,Light,Thin Ice,Light
9,Drama,Light,Light,PG-13,Light,Doonby,Medium
10,Action,Heavy,Light,R,None,Act Of Valor,Heavy
11,Drama,Light,None,PG-13,None,October Baby,Light
12,Horror,Light,None,PG-13,None,The Woman In Black,Medium
13,Drama,Heavy,Medium,** Depressing Perspective **,Medium,Miss Bala,Medium
14,Horror,Heavy,Light,R,None,The Innkeepers,Heavy
15,Drama,Heavy,None,R,Light,The Grey,Medium
16,Documentary,Light,None,** Fools Are Much Worse **,None,Fools On The Hill,None
17,Mystery,Light,None,PG-13,Light,Deadline,Light
18,Documentary,Medium,None,** A Father to the Fatherless **,None,Undefeated,Light
19,Thriller,Heavy,None,R,Light,Man On A Ledge,Medium
20,FAMILY,Light,None,TV-G,Light,A Smile As Big As The Moon,Light
21,Thriller,Medium,Light,R,Light,Haywire,Heavy
22,Drama,Heavy,Light,Not Rated,Light,Newlyweds,Light
23,Documentary,None,Medium,Not Rated,Light,Pina,Light
24,Horror,Heavy,Light,** Scary Shenanigans **,Light,Beneath The Darkness,Medium
25,Comedy,Heavy,Medium,R,Heavy,That’S My Boy,Light
26,Family,Light,None,PG,None,Madagascar 3,Medium
27,Science Fiction,Light,Light,PG-13,Light,Snow White And The Huntsman,Medium
28,Science Fiction,Heavy,None,PG-13,None,Men In Black 3,Medium
29,Comedy,Heavy,Medium,PG-13,Medium,What To Expect When Your Expecting,Light
30,Comedy,Heavy,Heavy,R,Heavy,The Dictator,Medium
31,Comedy,Light,None,PG-13,Light,Dark Shadows,Medium
32,Science Fiction,Medium,Light,PG-13,None,Marvel’S The Avengers,Medium
33,Documentary,None,None,G,None,Chimpanzee,Light
34,Comedy,None,Light,PG,None,The Three Stooges,Medium
35,Horror,Heavy,Medium,R,Light,The Cabin In The Woods,Heavy
36,Comedy,Heavy,Heavy,R,Heavy,American Reunion,Light
37,Drama,Heavy,Medium,PG-13,Light,Titanic In 3D (Re-Release),Medium
38,Family,Light,Light,PG,None,The Pirates! Band Of Misfits,Light
39,Science Fiction,Light,None,PG-13,None,Wrath Of The Titans,Heavy
40,Science Fiction,Light,Light,PG-13,Light,The Hunger Games,Heavy
41,Comedy,Heavy,Light,PG-13,Light,A Thousand Words,Light
42,Comedy,Heavy,Heavy,R,Heavy,21 Jump Street,Heavy
43,Science Fiction,Medium,Light,PG-13,None,John Carter,Medium
44,Comedy,Heavy,Medium,R,Medium,Project X,Medium
45,Family,None,None,PG,None,Dr. Seuss’ The Lorax,None
46,Comedy,Heavy,Light,PG-13,Medium,Tyler Perry’S Good Deeds,Light
47,Science Fiction,None,None,G,None,The Secret World Of Arrietty,Light
48,Comedy,Heavy,Light,PG-13,Medium,This Means War,Medium
49,Thriller,Medium,None,PG-13,None,Ghost Rider: Spirit Of Vengeance,Medium
50,Drama,Heavy,Light,PG-13,Light,The Vow,Light
51,Thriller,Medium,Light,R,Light,Safe House,Heavy
52,Science Fiction,None,None,PG,None,Journey 2: The Mysterious Island,Light
53,Drama,Medium,None,PG,None,Big Miracle,Light
54,Science Fiction,Heavy,None,PG-13,Light,Chronicle,Medium
55,Comedy,Medium,Medium,PG-13,None,One For The Money,Medium
56,Action,Heavy,Light,PG-13,Light,Red Tails,Medium
57,Science Fiction,Light,Light,R,Light,Underworld: Awakening,Heavy
58,Musical,Medium,Light,PG-13,Light,Joyful Noise,Light
59,Thriller,Heavy,Light,R,Light,Contraband,Heavy
60,Horror,Heavy,Light,R,Light,The Devil Inside,Heavy
61,Drama,Heavy,Heavy,R,Medium,In Darkness,Medium
62,Comedy,Heavy,Heavy,R,Medium,Wanderlust,Light
63,Drama,None,None,PG,None,The Frontier Boys,Medium
64,Thriller,None,None,Not rated,None,Gone,Light
65,Science Fiction,Heavy,Light,PG-13,Light,Battleship,Medium
66,Family,Light,None,G,None,Beauty And The Beast (3D),Light
67,Drama,Heavy,Heavy,R,Heavy,Brokeback Mountain,Heavy
68,Religious,Light,None,R,None,The Passion Of The Christ,Heavy
