,Genre,Language,Nudity,Rating,Sex,Title,Violence
36,Comedy,Light,None,PG,Light,Rosencrantz And Guildenstern Are Dead,None
37,Drama,Heavy,Heavy,R,Medium,2 Days In New York,None
38,Drama-Comedy,Light,Heavy,Not submitted for MPAA rating,Heavy,My Twentieth Century,None
39,Action-Martial Arts,Heavy,None,R,None,The Perfect Weapon,Heavy
40,Martial Arts,Heavy,None,R,Heavy,Out For Justice,Heavy
41,Comedy-Action,Heavy,None,R,Light,The Hard Way,Heavy
42,Musical,Heavy,None,R,Medium,The Five Heartbeats,Heavy
43,Courtroom Drama,Heavy,None,R,Light,Class Action,None
44,Comedy,Heavy,None,PG-13,None,If Looks Could Kill,Medium
45,Drama,Light,None,PG-13,Light,Mister Johnson,Light
46,Comedy,Medium,None,PG-13,Light,Career Opportunities,Medium
47,Comedy,Heavy,None,R,Medium,The Marrying Man,Medium
48,Drama,Medium,None,PG or PG-13,Light,An American Summer,Light
49,Drama,Medium,None,No MPAA rating,Light,"Truly, Madly, Deeply",None
50,Drama,Heavy,None,R,Medium,True Colors,Light
51,Drama,Light,None,PG-13,Light,Reunion,Light
52,Comedy,Light,None,PG,None,Teenage Mutant Ninja Turtles Ii: The Secret Of The Ooze,Medium
53,Drama,Light,None,R,Light,Open Doors,Light
54,Animation,Light,None,No MPAA Rating,Light,The 3Rd Animation Celebration,None
55,Drama,Medium,Heavy,Not submitted to the MPAA for a rating at the time of this review,Heavy,Poison,Heavy
56,Horror,Medium,None,R,Light,Warlock,Heavy
57,Comedy,Heavy,None,R,Medium,Thelma And Louise,Medium
58,Suspense,Heavy,None,R,Light,Mortal Thoughts,Heavy
59,Murder mystery,Medium,Medium,R,Medium,A Kiss Before Dying,Heavy
60,Comedy,Light,None,PG,Light,Mannequin On The Move,Light
61,Action-Adventure,Heavy,None,R,Light,Toy Soldiers,Heavy
62,Comedy,Light,None,PG,Light,Oscar,None
63,Biker Drama,Heavy,Light,"R (STONE COLD was originally rated NC-17 and cut to an R. Considering all the sex and violence the question arises, Did they really cut it?)",Heavy,Stone Cold,Heavy
64,Drama,Medium,None,R,Medium,Rich Girl,Medium
65,Action,Medium,None,PG-13,Medium,Fast Getaway,Medium
66,Drama,Light,None,PG-13,Light,Impromptu,None
67,Action Drama,Medium,None,R,None,One Good Cop,Medium
68,Drama,Medium,None,PG,Light,Talent For The Game,None
69,Comedy,Medium,None,PG,Light,Sweet Talker,None
70,Drama,None,None,Not submitted for MPAA rating,Medium,Ju Dou,Light
71,Drama,None,None,,None,Goodbye Mr. Chips,None
72,Action-Comedy,Heavy,Light,R,Heavy,A Rage In Harlem,Heavy
73,Comedy,Heavy,None,PG-13,Light,City Slickers,None
74,Comedy,Medium,None,PG-13,Light,Soap Dish,None
75,Comedy,Medium,None,PG-13,Light,Only The Lonely,None
76,Drama,None,None,No MPAA rating,Heavy,Shadow Of China,Light
77,Comedy,Medium,None,PG,None,What About Bob?,None
78,Drama,Light,None,PG,None,Daddy Nostalgia,None
79,Biographical Drama,None,None,G,None,Wild Hearts Can’T Be Broken,None
80,Drama,None,None,PG-13,Light,Spartacus,Medium
81,Drama,None,None,NR,None,Citizen Kane,None
82,Comedy,Heavy,None,NC-17,None,Dice Rules,Light
83,Documentary,Heavy,None,R,Medium,Truth Or Dare,None
84,Action,Heavy,None,R,Light,Hudson Hawk,Heavy
85,Romantic Comedy,Medium,Light,PG-13,Medium,Drop Dead Fred,Medium
86,Comedy,Heavy,None,PG-13,Light,Don’T Tell Mom The Baby Sitter’S Dead,None
87,Action,Heavy,None,R,Light,Backdraft,Medium
88,Drama,Light,None,Not rated,Light,The Ballad Of The Sad Cafe,Light
89,Drama,Light,Light,Unrated,None,Journey Of Hope,None
90,Drama,Medium,Heavy,NC-17,Heavy,1900,Heavy
91,Drama,Heavy,Light,R,Medium,Jungle Fever,Medium
92,Comedy,Medium,Light,PG,Medium,Livin’Large,Light
93,Comedy,Medium,None,PG-13,None,Mystery Date,Light
94,Thriller,Medium,Light,R,None,Ambition,Medium
95,Comedy,Light,Light,PG-13,None,Doc Hollywood,None
96,Comedy,Light,None,Not rated,Light,Tatie Danielle,None
97,Drama,None,None,R,None,Requiem For Dominic,None
98,Adventure,Light,Light,PG-13,Light,Robin Hood: Prince Of Thieves,Medium
99,Action-Adventure,None,None,G,None,The Giant Of Thunder Mountain,None
