,Genre,Language,Nudity,Rating,Sex,Title,Violence
0,Drama,Medium,Light,Not Rated,Light,A Million Colours,Heavy
1,Drama,Light,None,PG,None,The Greening Of Whitney Brown,Light
2,Drama,Heavy,Medium,R,Medium,The Rum Diary,Medium
3,Comedy,Heavy,Light,R,Medium,Kevin Hart: Laugh At My Pain,Light
4,Drama,Heavy,Light,R,Light,Margin Call,None
5,Drama,Heavy,None,Not Rated,Medium,My Afternoons With Margueritte,Light
6,Comedy,Light,Light,PG,None,Johnny English Reborn,Light
7,Thriller,Heavy,Light,R,Light,Trespass (2011),Heavy
8,Music documentary,Heavy,Light,Not Rated,None,Pearl Jam Twenty,Light
9,Drama,Heavy,Medium,R,Heavy,Margaret,Medium
10,Drama,Light,None,PG,None,Snowmen,Light
11,,Heavy,Medium,R,Heavy,Dirty Girl,Medium
12,Comedy,Heavy,Light,PG-13,Light,Griff The Invisible,Medium
13,Drama,None,None,Not Rated,None,The Penny,Medium
14,War Movies,Light,Light,PG-13,None,Gods And Generals (Dvd Re-Release),Medium
15,Drama,Light,Light,Not Rated,None,The Way Back Home,Light
16,Mystery,Heavy,None,R,Light,Zodiac,Medium
17,Comedy Thriller,Heavy,None,R,Light,You Kill Me,Medium
18,Comedy,Light,None,PG-13,Light,Year Of The Dog,Light
19,Historical Drama,Heavy,None,R,Light,The Wind That Shakes The Barley,Heavy
20,Comedy,Heavy,Light,PG-13,Light,Wild Hogs,Medium
21,Comedy,Heavy,Medium,PG-13,Heavy,Who’S Your Caddy?,Light
22,Comedy,Heavy,Light,PG-13,Light,The Wendell Baker Story,Light
23,Police Thriller,Heavy,Medium,R,Medium,We Own The Night,Heavy
24,Police Thriller,Heavy,Medium,R,Medium,War,Heavy
25,Comedy,Heavy,Light,PG-13,Medium,Waitress,Light
26,Comedy,Light,None,PG,Light,Vitus,Light
27,Comedy,Medium,None,PG-13,Light,The Valet,None
28,Horror,Heavy,Medium,R,None,Vacancy,Heavy
29,Family,Light,Light,PG,None,Underdog,Light
30,Drama,None,None,PG,Light,The Ultimate Gift,None
31,Comical Drama,Heavy,Light,PG-13,Light,Tyler Perry’S Why Did I Get Married?,Light
32,Drama,Heavy,None,R,None,Two Weeks,None
33,Science Fiction Thriller,Heavy,None,PG-13,Light,Transformers,Medium
34,Drama,Heavy,Medium,R,Medium,Trade,Medium
35,Animated,None,None,PG,None,Tmnt,Medium
36,Thriller,None,None,PG-13,None,Thr3E,Medium
37,Drama,Heavy,Light,PG-13,Light,This Christmas,Light
38,Drama,Heavy,Light,R,None,Things We Lost In The Fire,Light
39,Comedy,Heavy,Medium,R,Heavy,The Ten,Light
40,Animated,None,Light,PG,None,The Ten Commandments,Light
41,Drama,Heavy,Light,R,Medium,Talk To Me,Medium
42,Comedy,Medium,Light,PG-13,Light,Sydney White,Light
43,Animated Comedy,Light,None,PG,None,Surf’S Up,Light
44,Comedy,Heavy,Heavy,R,Medium,Superbad,Medium
