,Genre,Language,Nudity,Rating,Sex,Title,Violence
79,Horror,Medium,Heavy,NR,Heavy,Heading South,Light
80,Drama,Light,Heavy,R,Heavy,The House Of Sand,Light
81,Comedy,Heavy,Light,PG-13,Medium,Talladega Nights: The Ballad Of Ricky Bobby,Medium
82,Drama,Medium,Light,R,Medium,Quinceanera,Light
83,Drama,Heavy,Medium,R,Heavy,Edmond,Heavy
84,Thriller,Heavy,Medium,R,Medium,Crank,Heavy
85,Comedy,Light,None,PG,None,How To Eat Fried Worms,Light
86,Comedy,Light,None,PG,None,Material Girls,None
87,Drama,Light,None,PG,Light,Invincible,Medium
88,Thriller,Heavy,None,R,None,Snakes On A Plane,None
89,Comedy,Heavy,Light,R,Heavy,Trust The Man,Light
90,Comedy,Heavy,None,PG-13,Light,Accepted,Light
91,Superhero Comedy,None,None,PG,None,Zoom,Light
92,Comedy,Light,Light,PG,None,Barnyard: The Original Party Animals,Medium
93,Comedy,Heavy,Light,PG-13,Medium,John Tucker Must Die,None
94,Horror,Medium,Light,PG-13,Light,Pulse,Medium
95,Drama,Heavy,Light,R,Medium,The Great New Wonderful,Light
96,Documentary,Heavy,Heavy,NC-17,Heavy,This Film Is Not Yet Rated,Heavy
97,Drama,Heavy,Medium,R,Heavy,The Quiet,Heavy
98,Horror,Heavy,None,R,None,The Descent,Heavy
99,Comedy,Heavy,Light,PG-13,Medium,"You, Me And Dupree",Medium
