,Genre,Language,Nudity,Rating,Sex,Title,Violence
73,Thriller,Light,Light,PG-13,Light,Mission:  Impossible – Rogue Nation,Medium
74,Drama,None,None,Not Rated,None,Princess Cut,Light
75,Documentary,None,None,Not Rated,None,The Drop Box,None
76,Romance,Heavy,Light,PG-13,Light,Paper Towns,Light
77,Comedy,Heavy,None,R,Medium,Grandma,Light
78,Comedy,Light,None,PG,None,Road To The Open,Light
79,Drama,Heavy,Light,R,Light,Southpaw,Heavy
80,Documentary,Light,Light,R,Medium,An Open Secret,Medium
81,Comedy,Heavy,None,PG-13,Light,Pixels,Medium
82,Romantic Comedy,Heavy,Medium,R,Heavy,Trainwreck,Medium
83,Science Fiction,Heavy,Light,PG-13,None,Ant-Man,Medium
84,Mystery,None,None,PG,None,Mr. Holmes,Light
85,Drama,None,None,Not Rated,None,Wings Of The Wind,Light
86,Documentary,Heavy,Light,R,Light,Amy,None
87,Horror,Heavy,None,R,None,The Gallows,Medium
88,Animated,None,None,G,None,Theo:  Justification,None
89,Documentary,Light,Medium,Not Rated,Medium,Best Of Enemies,Medium
90,Science Fiction,Medium,Medium,PG-13,Medium,Self/Less,Heavy
91,Comedy,Heavy,None,R,Medium,Ted 2,Light
92,Drama,None,Light,PG,None,Different Drummers,Light
93,Comedy,None,Light,PG,None,Minions,Medium
94,Drama,Medium,None,R,Light,Irrational Man,Medium
95,Drama,Heavy,Medium,R,Medium,Magic Mike Xxl,Light
96,Science Fiction,Heavy,Light,PG-13,Light,Terminator Genisys,Heavy
97,Drama,None,None,PG-13,None,Faith Of Our Fathers,Light
98,Documentary,None,None,PG,None,Batkid Begins,None
99,Drama,Light,None,PG,None,Max,Medium
