Country,Year,Top_1,Tax_Rev_to_GDP,Individual_Spending_Rate,Society_Spending_Rate,Top_Rate,GDP_growth,1100,1110,1120,1200,1210,1220,1300,2100,2110,2120,2200,2210,2220,2300,2310,2320,2400,2410,2420,4100,4110,4120,4200,4210,4220,4300,4310,4320,4400,4500,4510,4520,4600,5100,5110,5111,5112,5113,5120,5121,5122,5123,5124,5125,5126,5127,5128,5130,5200,5210,5211,5212,5213,5220,5300,6000,6100,6200,AA,AB,AC,AD,AE,AF,AG,AH,AI,AJ,AK,CUS
Argentina,1965,,,,,,10.56943334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1966,,,,,,-0.6597261715999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1967,,,,,,3.191996623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1968,,,,,,4.822500782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1969,,,,,,9.679526008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1970,,,,,,3.045643319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1971,,,,,,5.658131083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1972,,,,,,1.628416516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1973,,,,,,2.8117540410000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1974,,,,,,5.533804395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1975,,,,,,-0.02841210277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1976,,,,,,-2.018251517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1977,,,,,,6.934147755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1978,,,,,,-4.5061248019999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1979,,,,,,10.22276346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1980,,,,,,4.151762342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1981,,,,,,-5.689528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1982,,,,,,-4.957178519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1983,,,,,,3.875123424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1984,,,,,,2.211773504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1985,,,,,,-7.586677184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1986,,,,,,7.87577983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1987,,,,,,2.9099931310000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1988,,,,,,-2.556904877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1989,,,,,,-7.496189584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1990,,,,,,-2.398959219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1991,,,,,,12.66971009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1992,,,,,,11.94077473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1993,,,,,,5.906919492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1994,,,,,,5.8362007039999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1995,,,,,,-2.845209611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1996,,,,,,5.526689827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1997,0.12389999630000001,,,,,8.111046771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1998,0.1256999969,,,,,3.850178852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1999,0.13529999550000002,,,,,-3.3854570410000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,2000,0.1433999985,,,,,-0.7889989391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,2001,0.12909999490000001,,,,,-4.408839683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,2002,0.15530000630000002,,,,,-10.89448483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,2003,0.16850000620000002,,,,,8.837040796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,2004,0.1675000042,,,,,9.029573301000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,2005,,,,,,8.85165992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,2006,,,,,,8.0471515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,2007,,,,,,9.007650875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,2008,,,,,,4.057233103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,2009,,,,,,-5.918525076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,2010,,,,,,10.12539816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,2011,,,,,,6.003951692999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,2012,,,,,,-1.0264204540000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,2013,,,,,,2.405323781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,2014,,,,,,-2.5126153209999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,2015,,,,,,2.731159828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,2016,,,,,,-1.82254217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1965,0.06340000030000001,20.62,,,,5.983450032,7.096,7.096,0.0,3.3569999999999998,3.3569999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.562,0.5379999999999999,0.028999999999999998,0.402,0.0,0.0,0.0,0.0,6.189,1.5190000000000001,0.0,1.5190000000000001,0.0,4.671,3.205,0.0,1.112,0.004,0.0,0.349,0.0,0.0,0.0,0.9690000000000001,0.809,0.267,0.267,0.275,0.16,0.0,0.0,0.0,0.0,20.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1966,0.0615999997,19.84,,,,2.382491187,7.072,7.072,0.0,2.971,2.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3730000000000002,0.0,0.0,0.0,0.0,0.0,0.574,0.545,0.028999999999999998,0.401,0.0,0.0,0.0,0.0,5.894,1.403,0.0,1.403,0.0,4.492,3.1069999999999998,0.0,1.012,0.004,0.0,0.368,0.0,0.0,0.0,0.946,0.784,0.258,0.254,0.272,0.162,0.0,0.0,0.0,0.0,19.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1967,0.0625,20.419,,,,6.302385712,7.452000000000001,7.452000000000001,0.0,2.946,2.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3840000000000001,0.0,0.0,0.0,0.0,0.0,0.624,0.593,0.031,0.445,0.0,0.0,0.0,0.0,5.985,1.429,0.0,1.429,0.0,4.5569999999999995,3.0589999999999997,0.0,1.069,0.003,0.0,0.425,0.0,0.0,0.0,0.966,0.7979999999999999,0.264,0.26,0.27399999999999997,0.168,0.0,0.0,0.0,0.0,20.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1968,0.060499999699999994,20.349,,,,5.095868061,7.2620000000000005,7.2620000000000005,0.0,3.177,3.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.314,0.0,0.0,0.0,0.0,0.0,0.623,0.593,0.031,0.535,0.0,0.0,0.0,0.0,5.875,1.5090000000000001,0.0,1.5090000000000001,0.0,4.3660000000000005,2.8810000000000002,0.0,1.057,0.003,0.0,0.425,0.0,0.0,0.0,0.956,0.7909999999999999,0.26,0.257,0.275,0.165,0.0,0.0,0.0,0.0,20.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1969,0.0592,20.691,,,,7.04415869,7.7410000000000005,7.7410000000000005,0.0,3.2460000000000004,3.2460000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.588,0.564,0.027000000000000003,0.607,0.0,0.0,0.0,0.0,5.747999999999999,1.5430000000000001,0.0,1.5430000000000001,0.0,4.205,2.654,0.0,1.123,0.003,0.0,0.426,0.0,0.0,0.0,0.9109999999999999,0.773,0.258,0.258,0.258,0.138,0.0,0.0,0.0,0.0,20.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1970,0.0557999983,21.083000000000002,6.292179436284241,10.908933278250899,,7.1721825,7.87,7.87,0.0,3.5789999999999997,3.5789999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.249,0.0,0.0,0.0,0.0,0.0,0.563,0.54,0.022000000000000002,0.503,0.0,0.0,0.0,0.0,5.859,1.569,0.0,1.569,0.0,4.29,2.699,0.0,1.155,0.002,0.0,0.434,0.0,0.0,0.0,0.88,0.746,0.248,0.248,0.25,0.134,0.0,0.0,0.0,0.0,21.083000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1971,0.0559,21.835,6.763654352078789,10.9417554223397,,4.003930298999999,8.458,8.458,0.0,3.448,3.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.494,0.47200000000000003,0.022000000000000002,0.461,0.0,0.0,0.0,0.0,5.87,1.53,0.0,1.53,0.0,4.34,2.822,0.0,1.054,0.002,0.0,0.46299999999999997,0.0,0.0,0.0,0.932,0.8059999999999999,0.27,0.272,0.265,0.126,0.0,0.0,0.0,0.0,21.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1972,0.057399999400000006,21.394000000000002,7.05941489896451,10.7867071537092,,3.9126909530000002,8.204,8.204,0.0,3.282,3.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.237,0.0,0.0,0.0,0.0,0.0,0.47600000000000003,0.456,0.02,0.609,0.0,0.0,0.0,0.0,5.695,1.537,0.0,1.537,0.0,4.158,2.65,0.0,1.031,0.002,0.0,0.47600000000000003,0.0,0.0,0.0,0.948,0.8320000000000001,0.285,0.285,0.261,0.11699999999999999,0.0,0.0,0.0,0.0,21.394000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1973,0.0540999994,22.479,7.16265330169109,10.7492502736094,,2.613819454,9.093,9.093,0.0,3.37,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1640000000000001,0.0,0.0,0.0,0.0,0.0,0.434,0.409,0.025,0.617,0.0,0.0,0.0,0.0,5.8020000000000005,1.6059999999999999,0.0,1.6059999999999999,0.0,4.196000000000001,2.697,0.0,1.001,0.02,0.0,0.47700000000000004,0.0,0.0,0.0,0.847,0.746,0.265,0.252,0.22899999999999998,0.10099999999999999,0.0,0.0,0.0,0.0,22.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1974,0.049800001100000005,24.623,8.308851435880861,10.6244672799532,,4.102589409,10.827,10.827,0.0,3.437,3.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.39,0.361,0.028999999999999998,0.433,0.0,0.0,0.0,0.0,5.996,1.621,0.0,1.621,0.0,4.375,2.5810000000000004,0.0,1.181,0.059000000000000004,0.0,0.5529999999999999,0.0,0.0,0.0,0.8190000000000001,0.735,0.281,0.258,0.195,0.084,0.0,0.0,0.0,0.0,24.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1975,0.0489999987,25.361,9.474481150781731,10.489578797827999,,1.350338069,11.062999999999999,11.062999999999999,0.0,3.1439999999999997,3.1439999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.335,0.0,0.0,0.0,0.0,0.0,0.377,0.358,0.019,0.532,0.0,0.0,0.0,0.0,6.546,1.6909999999999998,0.0,1.6909999999999998,0.0,4.855,2.997,0.0,1.119,0.139,0.0,0.599,0.0,0.0,0.0,0.892,0.82,0.312,0.263,0.245,0.07200000000000001,0.0,0.0,0.0,0.0,25.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1976,0.047600001100000004,25.54,9.20874544508069,7.764856511673419,,2.5879461619999997,11.492,11.492,0.0,3.0389999999999997,3.0389999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3359999999999999,0.0,0.0,0.0,0.0,0.0,0.353,0.335,0.018000000000000002,0.5489999999999999,0.0,0.0,0.0,0.0,6.441,1.716,0.0,1.716,0.0,4.725,2.717,0.0,1.198,0.18899999999999997,0.0,0.62,0.0,0.0,0.0,0.889,0.826,0.33299999999999996,0.268,0.225,0.063,0.0,0.0,0.0,0.0,25.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1977,0.0471000001,25.406999999999996,9.296139875873509,7.70802983841143,,3.597377245,11.544,11.544,0.0,3.0660000000000003,3.0660000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.325,0.0,0.0,0.0,0.0,0.0,0.327,0.317,0.01,0.528,0.0,0.0,0.0,0.0,6.2829999999999995,1.675,0.0,1.675,0.0,4.609,2.81,0.0,1.078,0.096,0.0,0.624,0.0,0.0,0.0,0.917,0.86,0.342,0.282,0.23600000000000002,0.057,0.0,0.0,0.0,0.0,25.406999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1978,0.046599999100000004,24.514,9.07403971052143,7.76694528380792,,0.8967703864,10.78,10.78,0.0,2.661,2.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.244,0.24,0.003,0.546,0.0,0.0,0.0,0.0,6.781000000000001,1.492,0.0,1.492,0.0,5.289,3.415,0.0,1.149,0.131,0.0,0.595,0.0,0.0,0.0,0.9,0.8390000000000001,0.335,0.273,0.231,0.061,0.0,0.0,0.0,0.0,24.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1979,0.046199999699999994,25.131,8.86003422873726,7.83709298942385,,4.04351412,11.175,11.175,0.0,2.6310000000000002,2.6310000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.238,0.0,0.0,0.0,0.0,0.0,0.16399999999999998,0.161,0.002,0.62,0.0,0.0,0.0,0.0,7.1370000000000005,1.386,0.0,1.386,0.0,5.751,3.947,0.0,1.143,0.068,0.0,0.5920000000000001,0.0,0.0,0.0,0.8590000000000001,0.83,0.303,0.24100000000000002,0.28600000000000003,0.03,0.0,0.0,0.0,0.0,25.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1980,0.0458000004,26.186999999999998,9.209427697971801,7.80956466643224,,3.03420652,11.513,11.513,0.0,3.1860000000000004,3.1860000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.238,0.0,0.0,0.0,0.0,0.0,0.115,0.114,0.001,0.6859999999999999,0.0,0.0,0.0,0.0,7.287000000000001,1.38,0.0,1.38,0.0,5.907,4.06,0.0,1.181,0.077,0.0,0.588,0.0,0.0,0.0,0.857,0.8270000000000001,0.294,0.23,0.303,0.03,0.0,0.0,0.0,0.0,26.186999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1981,0.0441999994,26.358,9.1467790624822,7.75807140660156,,3.337858282,12.062999999999999,12.062999999999999,0.0,2.988,2.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.204,0.0,0.0,0.0,0.0,0.0,0.079,0.078,0.001,0.635,0.0,0.0,0.0,0.0,7.059,1.624,0.0,1.624,0.0,5.436,3.6210000000000004,0.0,1.172,0.055999999999999994,0.0,0.5870000000000001,0.0,0.0,0.0,0.927,0.894,0.314,0.25,0.33,0.033,0.0,0.0,0.0,0.0,26.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1982,0.0449000001,26.835,9.486013431336259,7.635359033996509,,3.3281193510000002,12.119000000000002,12.119000000000002,0.0,2.7110000000000003,2.7110000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.301,0.0,0.0,0.0,0.0,0.0,0.038,0.038,-0.001,0.604,0.0,0.0,0.0,0.0,7.529,1.844,0.0,1.844,0.0,5.686,3.9130000000000003,0.0,1.075,0.036000000000000004,0.0,0.6609999999999999,0.0,0.0,0.0,1.094,1.06,0.33299999999999996,0.266,0.461,0.035,0.0,0.0,0.0,0.0,26.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1983,0.045000001799999995,26.074,9.566154927926869,7.460190614352161,,-2.22014376,11.546,11.546,0.0,2.33,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.262,0.0,0.0,0.0,0.0,0.0,0.021,0.02,0.001,0.7829999999999999,0.0,0.0,0.0,0.0,7.672000000000001,1.949,0.0,1.949,0.0,5.723,3.952,0.0,1.09,0.032,0.0,0.648,0.0,0.0,0.0,1.1420000000000001,1.111,0.34600000000000003,0.263,0.502,0.032,0.0,0.0,0.0,0.0,26.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1984,0.0454999991,27.67,10.0917353085158,7.659151709639059,,4.5811397760000006,12.434000000000001,12.434000000000001,0.0,2.5839999999999996,2.5839999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2890000000000001,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.8540000000000001,0.0,0.0,0.0,0.0,8.005,2.1109999999999998,0.0,2.1109999999999998,0.0,5.894,4.011,0.0,1.244,0.028999999999999998,0.0,0.609,0.0,0.0,0.0,1.177,1.145,0.366,0.261,0.518,0.032,0.0,0.0,0.0,0.0,27.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1985,0.0482000001,27.721,10.450308469950599,8.26302595252212,,5.249206462,12.538,12.538,0.0,2.595,2.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.291,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.878,0.0,0.0,0.0,0.0,7.933,2.198,0.0,2.198,0.0,5.735,3.853,0.0,1.2590000000000001,0.028999999999999998,0.0,0.593,0.0,0.0,0.0,1.172,1.14,0.36,0.251,0.529,0.032,0.0,0.0,0.0,0.0,27.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1986,0.052000001100000005,28.489,10.3476279320496,8.09794753685626,,4.0551349000000005,13.277999999999999,13.263,0.015,2.597,2.5810000000000004,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.297,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,1.0,0.0,0.0,0.0,0.0,7.643,2.218,0.0,2.218,0.0,5.4239999999999995,3.668,0.0,1.131,0.027000000000000003,0.0,0.599,0.0,0.0,0.0,1.19,1.159,0.35200000000000004,0.24600000000000002,0.561,0.032,0.0,0.0,0.0,0.0,28.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1987,0.0604000017,28.585,9.77446858427022,7.9351894588341105,,2.505324142,12.883,12.844000000000001,0.039,2.945,2.897,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.272,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,1.344,0.0,0.0,0.0,0.0,7.468999999999999,2.325,0.0,2.325,0.0,5.143,3.42,0.0,1.119,0.024,0.0,0.58,0.0,0.0,0.0,1.151,1.117,0.344,0.23800000000000002,0.536,0.034,0.0,0.0,0.0,0.0,28.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1988,0.0705000013,28.234,9.33208557313543,7.94200657115206,,5.681053499,12.877,12.794,0.083,3.016,2.9410000000000003,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.244,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,1.494,0.0,0.0,0.0,0.0,6.926,2.552,0.0,2.552,0.0,4.373,2.7710000000000004,0.0,1.0190000000000001,0.021,0.0,0.562,0.0,0.0,0.0,1.12,1.0959999999999999,0.35,0.22699999999999998,0.52,0.023,0.0,0.0,0.0,0.0,28.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1989,0.0590999983,27.956,9.26413721053439,7.979616719696731,,3.867596565,12.325,12.265999999999998,0.059000000000000004,3.552,3.487,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3259999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.143,0.0,0.0,0.0,0.0,6.771,2.504,0.0,2.504,0.0,4.268,2.677,0.0,0.977,0.018000000000000002,0.0,0.596,0.0,0.0,0.0,1.254,1.228,0.35700000000000004,0.226,0.645,0.025,0.0,0.0,0.0,0.0,27.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
