Country,Year,National_Income_Top_1,Top_Marginal_Rate,Value,1100,1200,1300,2000,2100,2200,2300,2400,4100,4200,4300,4400,4500,4600,5100,5110,5111,5120,5121,5200,5300,6000
USA,1966,0.1264099926,70.00,23.767,32.366108617956094,17.25741004487679,0.0,13.759170182463118,5.48947948297638,7.771477709402628,0.4982129900841104,0.0,13.258807406014029,0.0,2.0826055410743556,0.11447612393518393,0.0,0.0,18.337140246687987,4.9821299008411035,0.0,13.355010345846882,10.999919383011312,2.824281836992449,0.0,0.0
USA,1967,0.12144999949999999,70.00,24.844,32.3089314737483,17.354741893880917,0.0,15.786496114144896,6.424965360514342,8.510046649438817,0.8514841041917373,0.0,12.599663433648006,0.0,1.8089242821595863,0.11410654098965851,0.0,0.0,17.437205444512095,4.8802121039232516,0.0,12.556993340588846,10.237945698710787,2.5899308169165343,0.0,0.0
USA,1968,0.1241899952,75.25,24.288,34.79780260997242,14.26336661741903,0.0,15.602658457710305,6.526760679342979,8.369659184989684,0.706238593377641,0.0,12.691711302104537,0.0,1.7944132136143043,0.189824492391011,0.0,0.0,17.94870622029704,5.348019192857111,0.0,12.600687027439934,10.253724448022394,2.7115170864913574,0.0,0.0
USA,1969,0.1151100025,77.00,26.605999999999998,36.793030122232935,15.243930423608242,0.0,15.062646289412088,6.349534168617192,8.057200116266616,0.6559120045282788,0.0,11.731072253583612,0.0,1.7160799791943946,0.19925956522404273,0.0,0.0,16.930561292395243,5.3884222925941225,0.0,11.542138999801123,9.311655728425656,2.323420074349442,0.0,0.0
USA,1970,0.10792999710000001,71.75,25.721,36.594549863222596,13.214106321392563,0.0,16.086973804507686,6.91186620748969,8.47333292378409,0.7017746732339092,0.0,12.306352470123985,0.0,1.6771041495770196,0.16875837919682574,0.0,0.0,17.58194899666458,5.846556353373542,0.0,11.73539264329104,9.460948877413477,2.3702060153147326,0.0,0.0
USA,1971,0.1108400002,70.00,23.869,35.22160595254325,10.846744971980856,0.0,16.98656085643149,7.285336050341182,9.002360639740546,0.6988641663497621,0.0,13.57977742539589,0.0,1.736038860865759,0.16108316770587433,0.0,0.0,18.89910955807963,6.412114602242967,0.0,12.486994955836662,9.929037303848059,2.569079206997252,0.0,0.0
USA,1972,0.11118999869999999,70.00,24.414,35.14569246640753,11.702029122523484,0.0,16.837277341092527,7.208766780265162,8.979178577474281,0.6493319833530826,0.0,13.457109913731152,0.0,2.1495347997866436,0.18429146797576426,0.0,0.0,18.033734601122354,6.506095671865368,0.0,11.527638929256987,8.9430868341792,2.490330287360544,0.0,0.0
USA,1973,0.1101899967,70.00,24.416,34.77955469417478,11.942579287487742,0.0,18.178064989650046,7.690785965354907,9.807508156677006,0.6797708676181355,0.0,12.982448092570397,0.0,1.8199854355292806,0.18119577745030016,0.0,0.0,17.705866499997132,6.618233111808116,0.0,11.087633388189017,8.642063796968984,2.410305223140306,0.0,0.0
USA,1974,0.1055200025,70.00,25.151,35.56073542775876,11.476297806141572,0.0,19.375574392491696,8.168310477432474,10.435075036838134,0.7721888782210904,0.0,12.25978200040047,0.0,1.659384610645322,0.14324514429766239,0.0,0.0,17.082625236816572,6.78694466835412,0.0,10.295680568462453,8.016850557834585,2.442355381447957,0.0,0.0
USA,1975,0.1058299989,70.00,24.595,34.64801413624918,11.385313900805516,0.0,20.472283610906484,8.758600434294848,10.891315547466697,0.82236762914494,0.0,12.395940161680945,0.0,1.451421087855633,0.1003885542603747,0.0,0.0,17.073276422411926,7.038754315263394,0.0,10.03452210714853,7.591011733664592,2.4733621258299516,0.0,0.0
USA,1976,0.1040600017,70.00,23.968000000000004,34.726688102893895,10.83159080656953,0.0,20.307232837870572,8.60500825524369,10.920476337560581,0.7817482450662976,0.0,12.666410380052309,0.0,1.495276845096963,0.12132874980278524,0.0,0.0,17.33223411560008,7.153729747987299,0.0,10.178504367612778,7.489717055133473,2.5192381621138757,0.0,0.0
USA,1977,0.10751000050000001,70.00,25.215,35.35752989714242,12.195942734376484,0.0,20.483107401562826,8.476719204517368,11.243226800007605,0.7631613970378537,0.0,11.889461376124112,0.0,1.7362206969979275,0.11996881951442098,0.0,0.0,15.88911915128239,6.904005931897257,0.0,8.985113219385134,6.732323136300549,2.32864992299941,0.0,0.0
USA,1978,0.1062999964,70.00,24.963,36.406289045168734,12.032414183500181,0.0,20.866248144956064,8.581564985610129,11.559154864932404,0.7255282944135342,0.0,11.29124657252478,0.0,1.2115370558306604,0.12698445077950093,0.0,0.0,15.768000938358995,7.050101910546509,0.0,8.717899027812486,6.398350392087866,2.2950697054538716,0.0,0.0022099034272202306
USA,1979,0.1115000024,70.00,25.17,38.36237149425149,11.84690552270954,0.0,21.306860633430894,8.780125551116273,11.767058756050771,0.7596763262638507,0.0,9.80243585466983,0.0,1.1145340737397722,0.13327919652115638,0.0,0.0,15.201526295849629,7.02742110037599,0.0,8.174105195473642,5.940206997837043,2.2299737818839915,0.0,0.0021131469437102937
USA,1980,0.1067100018,70.00,25.526,39.07539908467821,10.76050539777082,0.0,21.865214487485492,9.172652024437776,11.909447741257361,0.783114721790352,0.0,9.374794709527666,0.0,1.1530481529331904,0.13535485142444215,0.0,0.0,15.302351807651037,7.024766242582172,0.0,8.277585565068868,6.223175378281911,2.3312786038058118,0.0,0.0020529047233231873
